start_gameboard,end_gameboard,exit_criteria,periodicity,rows,cols,max_height,max_width,runs
"(4, 5):(0, 0)|(4, 5):1:0x7ffff","(23, 10):(0, 0)|(23, 10):0:0x300cc0300000000000000000000000000000000000000000000300cc03",stable,0,5,5,23,10,86
"(4, 5):(0, 0)|(4, 5):0:0xbffff","(12, 7):(0, 0)|(12, 7):2:0x38020c18200e000102040",oscillator,2,5,5,12,7,42
"(4, 5):(0, 0)|(4, 5):0:0xfbfff","(12, 5):(0, 0)|(12, 5):0:0xc6000114a200318",stable,0,5,5,12,5,27
"(4, 5):(0, 0)|(4, 5):0:0xfdfff","(14, 17):(0, 0)|(14, 17):5:0x18c0129006306000f0006000000000000000018003c0018318025200c60",stable,0,5,5,14,17,48
"(5, 5):(0, 0)|(5, 5):4:0x13ffff","(14, 14):(0, 0)|(14, 14):12:0x8005001400200000000000000000000000018009001800",stable,0,5,5,14,14,57
"(5, 5):(0, 0)|(5, 5):4:0x15ffff","(26, 19):(0, 0)|(26, 19):17:0x1000030000a0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003000060000",survival,0,5,5,26,19,99
"(5, 5):(0, 0)|(5, 5):4:0x16ffff","(22, 27):(0, 0)|(22, 27):3:0x40000014000006c0000048000006000300003076000606e07001d80a001801c00000000000000000000000000000000000001c0000000000000000000000c00000180001800000300000",survival,0,5,5,22,27,99
"(5, 5):(0, 0)|(5, 5):4:0x177fff","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,12
"(5, 5):(0, 0)|(5, 5):4:0x17bfff","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,8
"(5, 5):(0, 0)|(5, 5):4:0x17dfff","(31, 21):(0, 0)|(31, 21):7:0xe0000080004200000400011000248000080000000000000000000000000000000000000000000000000183003226018a30098c8130191700751041181040d14515980cc000000050000000001c0000e00",survival,0,5,5,31,21,99
"(5, 5):(0, 0)|(5, 5):4:0x17efff","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,15
"(5, 5):(0, 0)|(5, 5):4:0x17f7ff","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,32
"(5, 5):(0, 0)|(5, 5):4:0x17fbff","(50, 24):(0, 0)|(50, 24):3:0x1c00006c0200810780832f40c040600145c02129800c00000000000000000000000000000000000c00000c0000000000000000000000000000000000000000000000000050000030000020000000000c00000c00000000000000007060000060000000001c0000220c00360c004200006c00004400003800000000000000001806002469001f69000f06000560000440000300000300",survival,0,5,5,50,24,99
"(5, 5):(0, 0)|(5, 5):4:0x17fdff","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,8
"(5, 5):(0, 0)|(5, 5):4:0x17feff","(3, 1):(0, 0)|(3, 1):0:0x7",oscillator,2,5,5,3,1,16
"(5, 5):(0, 0)|(5, 5):4:0x17ff7f","(3, 1):(0, 0)|(3, 1):0:0x7",oscillator,2,5,5,3,1,26
"(5, 5):(0, 0)|(5, 5):4:0x17ffbf","(3, 1):(0, 0)|(3, 1):0:0x7",oscillator,2,5,5,3,1,26
"(5, 5):(0, 0)|(5, 5):4:0x17ffdf","(50, 24):(0, 0)|(50, 24):3:0x1c00006c0200810780832f40c040600145c02129800c00000000000000000000000000000000000c00000c0000000000000000000000000000000000000000000000000050000030000020000000000c00000c00000000000000007060000060000000001c0000220c00360c004200006c00004400003800000000000000001806002469001f69000f06000560000440000300000300",survival,0,5,5,50,24,99
"(5, 5):(0, 0)|(5, 5):4:0x17ffef","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,10
"(5, 5):(0, 0)|(5, 5):4:0x17fff7","(24, 50):(0, 0)|(24, 50):43:0x180000000000090000000003024000000000c06000000300000002000060c00681c000203001b098000000000036000000000edc0000000e03334000030561f0480000c114b0000000025128048000008d4400c0000020e0000000000000003600000000000400000000000c10600000000304180000000080000000000010800000000004800000000000e00000000000",survival,0,5,5,24,50,99
"(5, 5):(0, 0)|(5, 5):4:0x17fffb","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,12
"(5, 5):(0, 0)|(5, 5):4:0x17fffd","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,12
"(5, 5):(0, 0)|(5, 5):4:0x17fffe","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,4
"(5, 5):(0, 0)|(5, 5):4:0x19ffff","(26, 30):(0, 0)|(26, 30):9:0x70000000c0000000000000000000010000000e000000480000008024000000980000041800000f00000e30000024100004704403a9807030f8104082e0a003080440012021024380480a060120380000000000000000000400000028000000c00",survival,0,5,5,26,30,99
"(5, 5):(0, 0)|(5, 5):4:0x1affff","(3, 7):(0, 0)|(3, 7):5:0xc1f0",oscillator,2,5,5,3,7,17
"(5, 5):(0, 0)|(5, 5):4:0x1b7fff","(37, 13):(0, 0)|(37, 13):7:0x382ec6ae318188844a14d840400600000000000000000000000000e0040010000000000000006003000000000000c00a00e00900880460310070038",survival,0,5,5,37,13,99
"(5, 5):(0, 0)|(5, 5):4:0x1bbfff","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,8
"(5, 5):(0, 0)|(5, 5):4:0x1bdfff","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,41
"(5, 5):(0, 0)|(5, 5):4:0x1befff","(24, 15):(0, 0)|(24, 15):0:0x8001000200000000000000000030009000c080028009000c00000003800000000000000000000000c002400300",oscillator,2,5,5,24,15,82
"(5, 5):(0, 0)|(5, 5):4:0x1bf7ff","(6, 4):(0, 0)|(6, 4):0:0xe00033",oscillator,2,5,5,6,4,15
"(5, 5):(0, 0)|(5, 5):4:0x1bfbff","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,20
"(5, 5):(0, 0)|(5, 5):4:0x1bfdff","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,8
"(5, 5):(0, 0)|(5, 5):4:0x1bfeff","(28, 28):(0, 0)|(28, 28):8:0xc2000009500001010000140000009c000000100000010000001000000000010000062804006600e000601d000c00180041000002100000000000001800c00d800c002000000000006000000900301860c481800ce8000008800000600000060000",survival,0,5,5,28,28,99
"(5, 5):(0, 0)|(5, 5):4:0x1bff7f","(24, 15):(0, 0)|(24, 15):0:0x8001000200000000000000000030009000c080028009000c00000003800000000000000000000000c002400300",oscillator,2,5,5,24,15,82
"(5, 5):(0, 0)|(5, 5):4:0x1bffbf","(24, 15):(0, 0)|(24, 15):0:0x8001000200000000000000000030009000c080028009000c00000003800000000000000000000000c002400300",oscillator,2,5,5,24,15,82
"(5, 5):(0, 0)|(5, 5):4:0x1bffdf","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,20
"(5, 5):(0, 0)|(5, 5):4:0x1bffef","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,10
"(5, 5):(0, 0)|(5, 5):4:0x1bfff7","(3, 3):(0, 0)|(3, 3):1:0xea",stable,0,5,5,3,3,24
"(5, 5):(0, 0)|(5, 5):4:0x1bfffb","(7, 12):(0, 0)|(7, 12):2:0x200c0e00e0110930be024",survival,0,5,5,7,12,99
"(5, 5):(0, 0)|(5, 5):4:0x1bfffd","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,12
"(5, 5):(0, 0)|(5, 5):4:0x1bfffe","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,7
"(5, 5):(0, 0)|(5, 5):4:0x1cffff","(23, 23):(0, 0)|(23, 23):13:0x800002800005800003000006e00067b00078d00200a008d0001ba00008800000000000800002c018158032e41809903011a0006a4000550000240000700000400",survival,0,5,5,23,23,99
"(5, 5):(0, 0)|(5, 5):4:0x1d7fff","(37, 13):(0, 0)|(37, 13):7:0x382ec6ae318188844a14d840400600000000000000000000000000e0040010000000000000006003000000000000c00a00e00900880460310070038",survival,0,5,5,37,13,99
"(5, 5):(0, 0)|(5, 5):4:0x1dbfff","(17, 32):(0, 0)|(17, 32):18:0x200000005000007030000088000000c4000000020000000a00020044000500a0020900900506207005005014020090130000600a800000018000000c0000000c0000",survival,0,5,5,17,32,99
"(5, 5):(0, 0)|(5, 5):4:0x1ddfff","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,18
"(5, 5):(0, 0)|(5, 5):4:0x1defff","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,18
"(5, 5):(0, 0)|(5, 5):4:0x1df7ff","(31, 20):(0, 0)|(31, 20):14:0x3000000031000290201cc201c000080000c0000c360e8e20e7c4483f0c780076c0038c000000738c0076c00c7800483f00e7c40e8e200c3600c000080001c0001cc202902031000000000030",survival,0,5,5,31,20,99
"(5, 5):(0, 0)|(5, 5):4:0x1dfbff","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,20
"(5, 5):(0, 0)|(5, 5):4:0x1dfdff","(17, 32):(0, 0)|(17, 32):18:0x200000005000007030000088000000c4000000020000000a00020044000500a0020900900506207005005014020090130000600a800000018000000c0000000c0000",survival,0,5,5,17,32,99
"(5, 5):(0, 0)|(5, 5):4:0x1dfeff","(26, 30):(0, 0)|(26, 30):9:0x70000000c0000000000000000000010000000e000000480000008024000000980000041800000f00000e30000024100004704403a9807030f8104082e0a003080440012021024380480a060120380000000000000000000400000028000000c00",survival,0,5,5,26,30,99
"(5, 5):(0, 0)|(5, 5):4:0x1dff7f","(26, 30):(0, 0)|(26, 30):9:0x70000000c0000000000000000000010000000e000000480000008024000000980000041800000f00000e30000024100004704403a9807030f8104082e0a003080440012021024380480a060120380000000000000000000400000028000000c00",survival,0,5,5,26,30,99
"(5, 5):(0, 0)|(5, 5):4:0x1dffbf","(26, 30):(0, 0)|(26, 30):9:0x70000000c0000000000000000000010000000e000000480000008024000000980000041800000f00000e30000024100004704403a9807030f8104082e0a003080440012021024380480a060120380000000000000000000400000028000000c00",survival,0,5,5,26,30,99
"(5, 5):(0, 0)|(5, 5):4:0x1dffdf","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,20
"(5, 5):(0, 0)|(5, 5):4:0x1dffef","(3, 1):(0, 0)|(3, 1):0:0x7",oscillator,2,5,5,3,1,18
"(5, 5):(0, 0)|(5, 5):4:0x1dfff7","(7, 13):(0, 0)|(7, 13):11:0x8e0b086cb63910050010",survival,0,5,5,7,13,99
"(5, 5):(0, 0)|(5, 5):4:0x1dfffb","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,7
"(5, 5):(0, 0)|(5, 5):4:0x1dfffd","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,6
"(5, 5):(0, 0)|(5, 5):4:0x1dfffe","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,7
"(5, 5):(0, 0)|(5, 5):4:0x1e7fff","(12, 7):(0, 0)|(12, 7):2:0x38020c18200e000004081",oscillator,2,5,5,12,7,42
"(5, 5):(0, 0)|(5, 5):4:0x1ebfff","(27, 26):(0, 0)|(27, 26):10:0xc00000300000c00003f00001fc000010000000120001cc820339314034dc900e071800018038000011000006c0000000000000000010002004002401000080000100000028000400a00107c4000400a00140d00004c00",survival,0,5,5,27,26,99
"(5, 5):(0, 0)|(5, 5):4:0x1edfff","(20, 15):(0, 0)|(20, 15):1:0x600120018000000000000000000000000000000000000000000000000000000000100018006",survival,0,5,5,20,15,99
"(5, 5):(0, 0)|(5, 5):4:0x1eefff","(20, 15):(0, 0)|(20, 15):1:0x600120018000000000000000000000000000000000000000000000000000000000100018006",survival,0,5,5,20,15,99
"(5, 5):(0, 0)|(5, 5):4:0x1ef7ff","(32, 16):(0, 0)|(32, 16):1:0x70001000b000c00000000003000430003007602762e3cf4019c090c0a0c70047003a0022001400080000000005c012c002001200017000700020100010001000",survival,0,5,5,32,16,99
"(5, 5):(0, 0)|(5, 5):4:0x1efbff","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,9
"(5, 5):(0, 0)|(5, 5):4:0x1efdff","(27, 26):(0, 0)|(27, 26):10:0xc00000300000c00003f00001fc000010000000120001cc820339314034dc900e071800018038000011000006c0000000000000000010002004002401000080000100000028000400a00107c4000400a00140d00004c00",survival,0,5,5,27,26,99
"(5, 5):(0, 0)|(5, 5):4:0x1efeff","(14, 25):(0, 0)|(14, 25):7:0x40000020000010000000000271c0030a800186c000804000000000023000000c00006c00001c0000040000",survival,0,5,5,14,25,99
"(5, 5):(0, 0)|(5, 5):4:0x1eff7f","(14, 25):(0, 0)|(14, 25):7:0x40000020000010000000000271c0030a800186c000804000000000023000000c00006c00001c0000040000",survival,0,5,5,14,25,99
"(5, 5):(0, 0)|(5, 5):4:0x1effbf","(33, 24):(0, 0)|(33, 24):5:0x600000b0000c90000c701800602400022400021c00000000051e0005b00008b80034840030f800080600046200030000001c80000000003f80001f000000000000700000d00038d0003120000aa0000060000070005800009b6000500000070000040",survival,0,5,5,33,24,99
"(5, 5):(0, 0)|(5, 5):4:0x1effdf","(3, 4):(0, 0)|(3, 4):1:0x696",stable,0,5,5,3,4,23
"(5, 5):(0, 0)|(5, 5):4:0x1effef","(4, 3):(0, 0)|(4, 3):1:0x56a",stable,0,5,5,4,3,76
"(5, 5):(0, 0)|(5, 5):4:0x1efff7","(35, 22):(0, 0)|(35, 22):12:0x300000b000c120028480000a00180000200000c00000000200001c0006f0101800a0001c80007800a040038e00000001f8e000a040000780001c80000a00f01019c00062000000000000c00002000018000000a00284800c120000b0000300",survival,0,5,5,35,22,99
"(5, 5):(0, 0)|(5, 5):4:0x1efffb","(36, 33):(0, 0)|(36, 33):0:0xe00000004000000010000060000000240000002100000036c000000c1000000080000000020000004000000021000000120180000700c0000000000000000000000000000004000000044000000aa000000c30000c01600006000000000018000000140000000c0000000b000000018000000e60000002a0000001e00000002000000000000000000000002800000018000000040",survival,0,5,5,36,33,99
"(5, 5):(0, 0)|(5, 5):4:0x1efffd","(24, 39):(0, 0)|(24, 39):11:0x1c0001c000200002800020000480000000070000000006000000003000000000b00030000010c06000031180000001c0000000018000000008000000000c000000001800000000330000018060000003000e00000000f000000003800000000d0000000013000000003600000000280000000020",survival,0,5,5,24,39,99
"(5, 5):(0, 0)|(5, 5):4:0x1efffe","(23, 16):(0, 0)|(23, 16):3:0x100028004400c400d6003408083e00c10311035b0408022902200203028010802203300318000e00018005000200",survival,0,5,5,23,16,99
"(5, 5):(0, 0)|(5, 5):4:0x1f3fff","(5, 5):(0, 0)|(5, 5):0:0x1084007",oscillator,2,5,5,5,5,30
"(5, 5):(0, 0)|(5, 5):4:0x1f5fff","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,16
"(5, 5):(0, 0)|(5, 5):4:0x1f6fff","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,16
"(5, 5):(0, 0)|(5, 5):4:0x1f77ff","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,20
"(5, 5):(0, 0)|(5, 5):4:0x1f7bff","(12, 5):(0, 0)|(12, 5):3:0x18c004528800063",stable,0,5,5,12,5,27
"(5, 5):(0, 0)|(5, 5):4:0x1f7dff","(5, 5):(0, 0)|(5, 5):0:0x1084007",oscillator,2,5,5,5,5,30
"(5, 5):(0, 0)|(5, 5):4:0x1f7eff","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,16
"(5, 5):(0, 0)|(5, 5):4:0x1f7f7f","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,16
"(5, 5):(0, 0)|(5, 5):4:0x1f7fbf","(13, 14):(0, 0)|(13, 14):0:0x3040c2800a001000003019209301800001000a00280040",stable,0,5,5,13,14,58
"(5, 5):(0, 0)|(5, 5):4:0x1f7fdf","(20, 20):(0, 0)|(20, 20):3:0x1000030000280000000000000000000000000008000420004100040006120091c00000000008000080400804000000038000",survival,0,5,5,20,20,99
"(5, 5):(0, 0)|(5, 5):4:0x1f7fef","(7, 5):(0, 0)|(7, 5):1:0x325440063",stable,0,5,5,7,5,4
"(5, 5):(0, 0)|(5, 5):4:0x1f7ff7","(3, 3):(0, 0)|(3, 3):1:0xea",stable,0,5,5,3,3,8
"(5, 5):(0, 0)|(5, 5):4:0x1f7ffb","(3, 3):(0, 0)|(3, 3):1:0xea",stable,0,5,5,3,3,8
"(5, 5):(0, 0)|(5, 5):4:0x1f7ffd","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,6
"(5, 5):(0, 0)|(5, 5):4:0x1f7ffe","(7, 3):(0, 0)|(7, 3):1:0xd8036",stable,0,5,5,7,3,6
"(5, 5):(0, 0)|(5, 5):4:0x1f9fff","(32, 17):(0, 0)|(32, 17):12:0x8000a0009000300000000000000000018c014900828040f012058488c183000140006200028000c000000000300024000c000000000000000000008000a0009000300",survival,0,5,5,32,17,99
"(5, 5):(0, 0)|(5, 5):4:0x1fafff","(3, 1):(0, 0)|(3, 1):0:0x7",oscillator,2,5,5,3,1,35
"(5, 5):(0, 0)|(5, 5):4:0x1fb7ff","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,32
"(5, 5):(0, 0)|(5, 5):4:0x1fbbff","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,12
"(5, 5):(0, 0)|(5, 5):4:0x1fbdff","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,8
"(5, 5):(0, 0)|(5, 5):4:0x1fbeff","(32, 17):(0, 0)|(32, 17):12:0x8000a0009000300000000000000000018c014900828040f012058488c183000140006200028000c000000000300024000c000000000000000000008000a0009000300",survival,0,5,5,32,17,99
"(5, 5):(0, 0)|(5, 5):4:0x1fbf7f","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,8
"(5, 5):(0, 0)|(5, 5):4:0x1fbfbf","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,8
"(5, 5):(0, 0)|(5, 5):4:0x1fbfdf","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,12
"(5, 5):(0, 0)|(5, 5):4:0x1fbfef","(4, 4):(0, 0)|(4, 4):2:0x2596",stable,0,5,5,4,4,25
"(5, 5):(0, 0)|(5, 5):4:0x1fbff7","(24, 50):(0, 0)|(24, 50):43:0x180000000000090000000003024000000000c06000000300000002000060c00681c000203001b098000000000036000000000edc0000000e03334000030561f0480000c114b0000000025128048000008d4400c0000020e0000000000000003600000000000400000000000c10600000000304180000000080000000000010800000000004800000000000e00000000000",survival,0,5,5,24,50,99
"(5, 5):(0, 0)|(5, 5):4:0x1fbffb","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,12
"(5, 5):(0, 0)|(5, 5):4:0x1fbffd","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,12
"(5, 5):(0, 0)|(5, 5):4:0x1fbffe","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(5, 5):(0, 0)|(5, 5):4:0x1fcfff","(33, 24):(0, 0)|(33, 24):9:0x400000e00000e00000000007fc006952c0a150a0a554a005b4003001801f1f00000000000000000000000000000000000000000c02001205601005600e027700003800000880001980001f83001804803805004807004000001600000d0000020000",survival,0,5,5,33,24,99
"(5, 5):(0, 0)|(5, 5):4:0x1fd7ff","(3, 4):(0, 0)|(3, 4):1:0x696",stable,0,5,5,3,4,18
"(5, 5):(0, 0)|(5, 5):4:0x1fdbff","(8, 3):(0, 0)|(8, 3):0:0xd801aa",stable,0,5,5,8,3,8
"(5, 5):(0, 0)|(5, 5):4:0x1fddff","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,8
"(5, 5):(0, 0)|(5, 5):4:0x1fdeff","(23, 10):(0, 0)|(23, 10):8:0x30cc30000000000000000000000000000000000000000000030cc300",stable,0,5,5,23,10,73
"(5, 5):(0, 0)|(5, 5):4:0x1fdf7f","(34, 25):(0, 0)|(34, 25):1:0x18000018000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000001400000a000002",survival,0,5,5,34,25,99
"(5, 5):(0, 0)|(5, 5):4:0x1fdfbf","(34, 25):(0, 0)|(34, 25):1:0x18000018000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000001400000a000002",survival,0,5,5,34,25,99
"(5, 5):(0, 0)|(5, 5):4:0x1fdfdf","(8, 3):(0, 0)|(8, 3):0:0xd801aa",stable,0,5,5,8,3,8
"(5, 5):(0, 0)|(5, 5):4:0x1fdfef","(13, 11):(0, 0)|(13, 11):4:0x40140500c000000001804b06900c0018030",stable,0,5,5,13,11,53
"(5, 5):(0, 0)|(5, 5):4:0x1fdff7","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,20
"(5, 5):(0, 0)|(5, 5):4:0x1fdffb","(12, 13):(0, 0)|(12, 13):0:0xe0000000000000c009003060030000000000380",oscillator,2,5,5,12,13,65
"(5, 5):(0, 0)|(5, 5):4:0x1fdffd","(31, 17):(0, 0)|(31, 17):14:0x1c00000000c000600c00060000000000000000000000000000000000000000000000000c0005000200000000000000c0006001c0004c007600060032000e00020",survival,0,5,5,31,17,99
"(5, 5):(0, 0)|(5, 5):4:0x1fdffe","(6, 2):(0, 0)|(6, 2):0:0xf0f",stable,0,5,5,6,2,6
"(5, 5):(0, 0)|(5, 5):4:0x1fe7ff","(3, 4):(0, 0)|(3, 4):1:0x696",stable,0,5,5,3,4,18
"(5, 5):(0, 0)|(5, 5):4:0x1febff","(8, 3):(0, 0)|(8, 3):0:0xd801aa",stable,0,5,5,8,3,8
"(5, 5):(0, 0)|(5, 5):4:0x1fedff","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,8
"(5, 5):(0, 0)|(5, 5):4:0x1feeff","(34, 25):(0, 0)|(34, 25):1:0x18000018000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000001400000a000002",survival,0,5,5,34,25,99
"(5, 5):(0, 0)|(5, 5):4:0x1fef7f","(34, 25):(0, 0)|(34, 25):1:0x18000018000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000001400000a000002",survival,0,5,5,34,25,99
"(5, 5):(0, 0)|(5, 5):4:0x1fefbf","(34, 25):(0, 0)|(34, 25):1:0x18000018000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000001400000a000002",survival,0,5,5,34,25,99
"(5, 5):(0, 0)|(5, 5):4:0x1fefdf","(8, 3):(0, 0)|(8, 3):0:0xd801aa",stable,0,5,5,8,3,8
"(5, 5):(0, 0)|(5, 5):4:0x1fefef","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,14
"(5, 5):(0, 0)|(5, 5):4:0x1feff7","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,41
"(5, 5):(0, 0)|(5, 5):4:0x1feffb","(12, 13):(0, 0)|(12, 13):0:0xe0000000000000c009003060030000000000380",oscillator,2,5,5,12,13,65
"(5, 5):(0, 0)|(5, 5):4:0x1feffd","(31, 17):(0, 0)|(31, 17):14:0x1c00000000c000600c00060000000000000000000000000000000000000000000000000c0005000200000000000000c0006001c0004c007600060032000e00020",survival,0,5,5,31,17,99
"(5, 5):(0, 0)|(5, 5):4:0x1feffe","(6, 2):(0, 0)|(6, 2):0:0xf0f",stable,0,5,5,6,2,6
"(5, 5):(0, 0)|(5, 5):4:0x1ff3ff","(8, 4):(0, 0)|(8, 4):0:0xcc004a96",stable,0,5,5,8,4,6
"(5, 5):(0, 0)|(5, 5):4:0x1ff5ff","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,32
"(5, 5):(0, 0)|(5, 5):4:0x1ff6ff","(20, 20):(0, 0)|(20, 20):7:0x1c00000000000040000c0000a0000003d801e1c01d920284301804008000001c0000c00000000000000020c002120020c00",survival,0,5,5,20,20,99
"(5, 5):(0, 0)|(5, 5):4:0x1ff77f","(20, 20):(0, 0)|(20, 20):7:0x1c00000000000040000c0000a0000003d801e1c01d920284301804008000001c0000c00000000000000020c002120020c00",survival,0,5,5,20,20,99
"(5, 5):(0, 0)|(5, 5):4:0x1ff7bf","(4, 4):(0, 0)|(4, 4):0:0xca52",stable,0,5,5,4,4,34
"(5, 5):(0, 0)|(5, 5):4:0x1ff7df","(22, 44):(0, 0)|(22, 44):41:0x60000000050600000000d52000000007a40000000006c000c00000b0000c0000000318000000b052800000068c60000000034c0000004c138000000ac1100000000e0000000600fe000000600e0000050000e0000030000030000200000300000000010000000000280000000002800000000010",survival,0,5,5,22,44,99
"(5, 5):(0, 0)|(5, 5):4:0x1ff7ef","(23, 10):(0, 0)|(23, 10):8:0x30cc30000000000000000000000000000000000000000000030cc300",stable,0,5,5,23,10,82
"(5, 5):(0, 0)|(5, 5):4:0x1ff7f7","(46, 29):(0, 0)|(46, 29):0:0x380000010000040400007000000740000062000002e000000e000000000070006000000080419882020ca060102c0e0000600001c51000001d00000080000000000000000000002200000368000025300000c1800002cc000001800000200000010000000000000001000000140000012000001a0000009000000700000ed00000be38000021a000341d00006380000000000004a0000068000006080000204000008000000480",survival,0,5,5,46,29,99
"(5, 5):(0, 0)|(5, 5):4:0x1ff7fb","(8, 10):(0, 0)|(8, 10):2:0x3018c9d0c629c3b02c0c",survival,0,5,5,8,10,99
"(5, 5):(0, 0)|(5, 5):4:0x1ff7fd","(24, 68):(0, 0)|(24, 68):32:0x8000000000000000080000000000000080801000000040000c00030000200e0001400028000701a000000000000058030000000000000c0030000000000000c0030000000000000c02e000018018000074180000180180000180200000000000004006000000000000060090000000000000901000000000000000800000000000000000460000000000000627803000000000c01e8003000000000c001e00000000000000076000000000000000666000000000000066120000000000000481c000000000000038",survival,0,5,5,24,68,99
"(5, 5):(0, 0)|(5, 5):4:0x1ff7fe","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,12
"(5, 5):(0, 0)|(5, 5):4:0x1ff9ff","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,12
"(5, 5):(0, 0)|(5, 5):4:0x1ffaff","(8, 3):(0, 0)|(8, 3):0:0xd801aa",stable,0,5,5,8,3,8
"(5, 5):(0, 0)|(5, 5):4:0x1ffb7f","(8, 3):(0, 0)|(8, 3):0:0xd801aa",stable,0,5,5,8,3,8
"(5, 5):(0, 0)|(5, 5):4:0x1ffbbf","(8, 4):(0, 0)|(8, 4):0:0xcc004a96",stable,0,5,5,8,4,6
"(5, 5):(0, 0)|(5, 5):4:0x1ffbdf","(8, 3):(0, 0)|(8, 3):0:0xd801aa",stable,0,5,5,8,3,8
"(5, 5):(0, 0)|(5, 5):4:0x1ffbef","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,4
"(5, 5):(0, 0)|(5, 5):4:0x1ffbf7","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,7
"(5, 5):(0, 0)|(5, 5):4:0x1ffbfb","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,7
