start_gameboard,end_gameboard,exit_criteria,periodicity,rows,cols,max_height,max_width,runs
"(4, 5):(0, 0)|(4, 5):2:0x3fffe","(4, 4):(0, 0)|(4, 4):1:0x4a96",stable,0,5,5,4,4,5
"(4, 5):(0, 0)|(4, 5):1:0x4ffff","(3, 3):(0, 0)|(3, 3):0:0x19c",spaceship,4,5,5,3,3,13
"(4, 5):(0, 0)|(4, 5):1:0x5bfff","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,20
"(4, 5):(0, 0)|(4, 5):1:0x5dfff","(31, 37):(0, 0)|(31, 37):26:0x1c00000000e000000022c0000000020000000890000000070000000020000000000000001c0000000100000000058000000004000000000000000078000000040000000045000000010a0000000408000000202000000001000000003000c01c0d80060000100000000000003000000502400000280c000001200000000600000000200000000000070000000",survival,0,5,5,31,37,99
"(4, 5):(0, 0)|(4, 5):1:0x5efff","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,10
"(4, 5):(0, 0)|(4, 5):1:0x5f7ff","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,10
"(4, 5):(0, 0)|(4, 5):1:0x5fbff","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,9
"(4, 5):(0, 0)|(4, 5):1:0x5fdff","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,20
"(4, 5):(0, 0)|(4, 5):1:0x5feff","(14, 14):(0, 0)|(14, 14):1:0x6002400600000000000000000000000000000080050014002",stable,0,5,5,14,14,48
"(4, 5):(0, 0)|(4, 5):1:0x5ff7f","(3, 3):(0, 0)|(3, 3):0:0x19c",spaceship,4,5,5,3,3,13
"(4, 5):(0, 0)|(4, 5):1:0x5ffbf","(3, 3):(0, 0)|(3, 3):0:0x19c",spaceship,4,5,5,3,3,13
"(4, 5):(0, 0)|(4, 5):1:0x5ffdf","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,9
"(4, 5):(0, 0)|(4, 5):1:0x5ffef","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,7
"(4, 5):(0, 0)|(4, 5):1:0x5fff7","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,6
"(4, 5):(0, 0)|(4, 5):1:0x5fffb","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,4
"(4, 5):(0, 0)|(4, 5):1:0x5fffd","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,4
"(4, 5):(0, 0)|(4, 5):1:0x5fffe","(3, 4):(0, 0)|(3, 4):1:0x696",stable,0,5,5,3,4,5
"(4, 5):(0, 0)|(4, 5):1:0x6bfff","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,20
"(4, 5):(0, 0)|(4, 5):1:0x6dfff","(9, 7):(0, 0)|(9, 7):0:0x60c0001830040810",oscillator,2,5,5,9,7,20
"(4, 5):(0, 0)|(4, 5):1:0x6efff","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,14
"(4, 5):(0, 0)|(4, 5):1:0x6f7ff","(27, 36):(0, 0)|(27, 36):6:0x3000000004800000007000000002000000000100000000080000008100000008000000008000000001800000061400000090c000000a000000004000000000000000000000000000000000000000000000000a000800012000e0000a000e00000181100000181e000600016000900000000e00000000400000",survival,0,5,5,27,36,99
"(4, 5):(0, 0)|(4, 5):1:0x6fbff","(50, 24):(0, 0)|(50, 24):3:0x1c00006c0200810780832f40c040600145c02129800c00000000000000000000000000000000000c00000c0000000000000000000000000000000000000000000000000050000030000020000000000c00000c00000000000000007060000060000000001c0000220c00360c004200006c00004400003800000000000000001806002469001f69000f06000560000440000300000300",survival,0,5,5,50,24,99
"(4, 5):(0, 0)|(4, 5):1:0x6fdff","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,20
"(4, 5):(0, 0)|(4, 5):1:0x6feff","(6, 9):(0, 0)|(6, 9):1:0x10545a2a080038",oscillator,2,5,5,6,9,13
"(4, 5):(0, 0)|(4, 5):1:0x6ff7f","(37, 13):(0, 0)|(37, 13):3:0x3801ba0eac0c62232913651010c00000000000000000000000000000038004004000000000300180000000000006002800e004802203101180700380",survival,0,5,5,37,13,99
"(4, 5):(0, 0)|(4, 5):1:0x6ffbf","(13, 11):(0, 0)|(13, 11):9:0x30060000000000070000410821040001c0",oscillator,2,5,5,13,11,55
"(4, 5):(0, 0)|(4, 5):1:0x6ffdf","(50, 24):(0, 0)|(50, 24):3:0x1c00006c0200810780832f40c040600145c02129800c00000000000000000000000000000000000c00000c0000000000000000000000000000000000000000000000000050000030000020000000000c00000c00000000000000007060000060000000001c0000220c00360c004200006c00004400003800000000000000001806002469001f69000f06000560000440000300000300",survival,0,5,5,50,24,99
"(4, 5):(0, 0)|(4, 5):1:0x6ffef","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,7
"(4, 5):(0, 0)|(4, 5):1:0x6fff7","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,6
"(4, 5):(0, 0)|(4, 5):1:0x6fffb","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,3
"(4, 5):(0, 0)|(4, 5):1:0x6fffd","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,4
"(4, 5):(0, 0)|(4, 5):1:0x6fffe","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,4
"(4, 5):(0, 0)|(4, 5):1:0x73fff","(50, 24):(0, 0)|(50, 24):18:0x3800403601e08102f4c106020303a2800194840000300000000000000000000000000000000000300000300000000000000000000000000000000000000000000a00000c0000040000000000003000003000000000000000060e00060000000000003800304400306c00004200003600002200001c0000000000000060180096240096f80060f00006a00002200000c00000c000",survival,0,5,5,50,24,99
"(4, 5):(0, 0)|(4, 5):1:0x75fff","(8, 5):(0, 0)|(8, 5):2:0x26000001ac",survival,0,5,5,8,5,99
"(4, 5):(0, 0)|(4, 5):1:0x77dff","(50, 24):(0, 0)|(50, 24):18:0x3800403601e08102f4c106020303a2800194840000300000000000000000000000000000000000300000300000000000000000000000000000000000000000000a00000c0000040000000000003000003000000000000000060e00060000000000003800304400306c00004200003600002200001c0000000000000060180096240096f80060f00006a00002200000c00000c000",survival,0,5,5,50,24,99
"(4, 5):(0, 0)|(4, 5):1:0x77eff","(1, 3):(0, 0)|(1, 3):0:0x7",oscillator,2,5,5,1,3,37
"(4, 5):(0, 0)|(4, 5):1:0x77fef","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,4
"(4, 5):(0, 0)|(4, 5):1:0x77ff7","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(4, 5):(0, 0)|(4, 5):1:0x79fff","(7, 7):(0, 0)|(7, 7):1:0xc24504414486",stable,0,5,5,7,7,6
"(4, 5):(0, 0)|(4, 5):1:0x7afff","(3, 3):(0, 0)|(3, 3):1:0xea",stable,0,5,5,3,3,8
"(4, 5):(0, 0)|(4, 5):1:0x7b7ff","(3, 3):(0, 0)|(3, 3):1:0xea",stable,0,5,5,3,3,8
"(4, 5):(0, 0)|(4, 5):1:0x7bbff","(3, 3):(0, 0)|(3, 3):1:0xae",stable,0,5,5,3,3,24
"(4, 5):(0, 0)|(4, 5):1:0x7bdff","(36, 21):(0, 0)|(36, 21):5:0x40000d0000cc0c085088c1c4330da0880c640283400000000000000000000000000000000180000c0000000000000000000000000000000000000000000010000280000c00000000c000060000000000000000000080000a000048000180",survival,0,5,5,36,21,99
"(4, 5):(0, 0)|(4, 5):1:0x7beff","(7, 7):(0, 0)|(7, 7):1:0xc24504414486",stable,0,5,5,7,7,6
"(4, 5):(0, 0)|(4, 5):1:0x7bf7f","(3, 3):(0, 0)|(3, 3):1:0xea",stable,0,5,5,3,3,8
"(4, 5):(0, 0)|(4, 5):1:0x7bfbf","(3, 3):(0, 0)|(3, 3):1:0xea",stable,0,5,5,3,3,8
"(4, 5):(0, 0)|(4, 5):1:0x7bfdf","(3, 3):(0, 0)|(3, 3):1:0xae",stable,0,5,5,3,3,24
"(4, 5):(0, 0)|(4, 5):1:0x7bfef","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,7
"(4, 5):(0, 0)|(4, 5):1:0x7bff7","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,5
"(4, 5):(0, 0)|(4, 5):1:0x7bffb","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,6
"(4, 5):(0, 0)|(4, 5):1:0x7bffd","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,6
"(4, 5):(0, 0)|(4, 5):1:0x7bffe","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,6
"(4, 5):(0, 0)|(4, 5):1:0x7cfff","(34, 16):(0, 0)|(34, 16):3:0x1c00000041004100410000001c00000000000000000004000a000a00040000800140c360a120411001a00180020001000000000001800240002703106005605a7c201000",survival,0,5,5,34,16,99
"(4, 5):(0, 0)|(4, 5):1:0x7d7ff","(34, 16):(0, 0)|(34, 16):3:0x1c00000041004100410000001c00000000000000000004000a000a00040000800140c360a120411001a00180020001000000000001800240002703106005605a7c201000",survival,0,5,5,34,16,99
"(4, 5):(0, 0)|(4, 5):1:0x7dbff","(39, 38):(0, 0)|(39, 38):25:0x1c000000009000000003200000003180000000c00000000000000000000000000001810000000a0e000002104c000014011000003001400000000000000040d8000002808000000c00000000000000000000001000000001e000000000400008186f800071a2120002a88918001da61890002b7000e000708038000080012e400000046100000001040000000c06000000011670000007380000000840000000c6000000031c000000022000000007000000000800000",survival,0,5,5,39,38,99
"(4, 5):(0, 0)|(4, 5):1:0x7ddff","(36, 21):(0, 0)|(36, 21):5:0x40000d0000cc0c085088c1c4330da0880c640283400000000000000000000000000000000180000c0000000000000000000000000000000000000000000010000280000c00000000c000060000000000000000000080000a000048000180",survival,0,5,5,36,21,99
"(4, 5):(0, 0)|(4, 5):1:0x7deff","(11, 9):(0, 0)|(11, 9):2:0x1c00104824100070010140a02",oscillator,2,5,5,11,9,22
"(4, 5):(0, 0)|(4, 5):1:0x7df7f","(18, 12):(0, 0)|(18, 12):1:0x44084080080024030000200700901c1800e40c00c00d01900e0040",survival,0,5,5,18,12,99
"(4, 5):(0, 0)|(4, 5):1:0x7dfbf","(18, 12):(0, 0)|(18, 12):1:0x44084080080024030000200700901c1800e40c00c00d01900e0040",survival,0,5,5,18,12,99
"(4, 5):(0, 0)|(4, 5):1:0x7dfdf","(39, 38):(0, 0)|(39, 38):25:0x1c000000009000000003200000003180000000c00000000000000000000000000001810000000a0e000002104c000014011000003001400000000000000040d8000002808000000c00000000000000000000001000000001e000000000400008186f800071a2120002a88918001da61890002b7000e000708038000080012e400000046100000001040000000c06000000011670000007380000000840000000c6000000031c000000022000000007000000000800000",survival,0,5,5,39,38,99
"(4, 5):(0, 0)|(4, 5):1:0x7dfef","(8, 9):(0, 0)|(8, 9):0:0xc06000000000040271",oscillator,2,5,5,8,9,20
"(4, 5):(0, 0)|(4, 5):1:0x7dff7","(3, 1):(0, 0)|(3, 1):0:0x7",oscillator,2,5,5,3,1,7
"(4, 5):(0, 0)|(4, 5):1:0x7dffb","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,16
"(4, 5):(0, 0)|(4, 5):1:0x7dffd","(32, 24):(0, 0)|(32, 24):11:0x18000018780000c400008300002b00001800003800000000000000000000000000000000000000000000000000e000612a00920200601f00005d8001788000911800121800040000f00000100000f400007c00000c00004800003000001000",survival,0,5,5,32,24,99
"(4, 5):(0, 0)|(4, 5):1:0x7dffe","(4, 3):(0, 0)|(4, 3):1:0x56a",stable,0,5,5,4,3,11
"(4, 5):(0, 0)|(4, 5):1:0x7e7ff","(9, 16):(0, 0)|(9, 16):0:0x9000900000001003604325c0228010000a00",survival,0,5,5,9,16,99
"(4, 5):(0, 0)|(4, 5):1:0x7ebff","(24, 21):(0, 0)|(24, 21):5:0x6c000120000d000030000000000000240001c00e040000000540003600060c00924805294024920060c000d800054000000000e0000000000006000030000",survival,0,5,5,24,21,99
"(4, 5):(0, 0)|(4, 5):1:0x7edff","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,29
"(4, 5):(0, 0)|(4, 5):1:0x7eeff","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,14
"(4, 5):(0, 0)|(4, 5):1:0x7ef7f","(9, 10):(0, 0)|(9, 10):6:0xc030000000000d8390180",stable,0,5,5,9,10,42
"(4, 5):(0, 0)|(4, 5):1:0x7efbf","(9, 10):(0, 0)|(9, 10):6:0xc030000000000d8390180",stable,0,5,5,9,10,42
"(4, 5):(0, 0)|(4, 5):1:0x7efdf","(10, 17):(0, 0)|(10, 17):4:0x3f001fc00891ca10eb0006000000000100000001c0",survival,0,5,5,10,17,99
"(4, 5):(0, 0)|(4, 5):1:0x7efef","(6, 4):(0, 0)|(6, 4):0:0xcc0033",stable,0,5,5,6,4,6
"(4, 5):(0, 0)|(4, 5):1:0x7eff7","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,15
"(4, 5):(0, 0)|(4, 5):1:0x7effb","(3, 3):(0, 0)|(3, 3):1:0xaa",stable,0,5,5,3,3,6
"(4, 5):(0, 0)|(4, 5):1:0x7effd","(3, 3):(0, 0)|(3, 3):1:0xaa",stable,0,5,5,3,3,6
"(4, 5):(0, 0)|(4, 5):1:0x7effe","(25, 17):(0, 0)|(25, 17):13:0x8000e000d800d000a000cc001100028000800000000400038001c0000000000000000c0006010001c0004000200030301818000",survival,0,5,5,25,17,99
"(4, 5):(0, 0)|(4, 5):1:0x7f3ff","(13, 13):(0, 0)|(13, 13):6:0x400500280080000603482580c0000200280140040",stable,0,5,5,13,13,36
"(4, 5):(0, 0)|(4, 5):1:0x7f5ff","(13, 23):(0, 0)|(13, 23):6:0x100000500000a00000800000000060300120900180c0000000002000c0a002414002810002",stable,0,5,5,13,23,45
"(4, 5):(0, 0)|(4, 5):1:0x7f6ff","(19, 1):(0, 0)|(19, 1):0:0x70007",oscillator,2,5,5,19,1,51
"(4, 5):(0, 0)|(4, 5):1:0x7f77f","(23, 10):(0, 0)|(23, 10):0:0x300cc0300000000000000000000000000000000000000000000300cc03",stable,0,5,5,23,10,86
"(4, 5):(0, 0)|(4, 5):1:0x7f7bf","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,12
"(4, 5):(0, 0)|(4, 5):1:0x7f7df","(50, 24):(0, 0)|(50, 24):3:0x1c00006c0200810780832f40c040600145c02129800c00000000000000000000000000000000000c00000c0000000000000000000000000000000000000000000000000050000030000020000000000c00000c00000000000000007060000060000000001c0000220c00360c004200006c00004400003800000000000000001806002469001f69000f06000560000440000300000300",survival,0,5,5,50,24,99
"(4, 5):(0, 0)|(4, 5):1:0x7f7ef","(6, 2):(0, 0)|(6, 2):0:0xf0f",stable,0,5,5,6,2,6
"(4, 5):(0, 0)|(4, 5):1:0x7f7f7","(38, 26):(0, 0)|(38, 26):22:0x3800000200000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004010031c0400c101009340000061c741000000400108c00040300010700000000000000000000000000000000003000070c0006a000028800008a00002b00000700000",survival,0,5,5,38,26,99
"(4, 5):(0, 0)|(4, 5):1:0x7f7fb","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,7
"(4, 5):(0, 0)|(4, 5):1:0x7f7fd","(13, 13):(0, 0)|(13, 13):6:0x400500280080000603482580c0000200280140040",stable,0,5,5,13,13,27
"(4, 5):(0, 0)|(4, 5):1:0x7f7fe","(20, 32):(0, 0)|(20, 32):8:0xc000000180001000400038000000640000006c0000000e0c00002c0c000048000000002000004850000030900000006000006c0000000800006083000060830000000100000042000000120000001c",survival,0,5,5,20,32,99
"(4, 5):(0, 0)|(4, 5):1:0x7f9ff","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,12
"(4, 5):(0, 0)|(4, 5):1:0x7faff","(28, 14):(0, 0)|(28, 14):8:0xc003000000000000002000c005000000000000000003000c0000000000c004000c00000002000c38188cc20004400d00",survival,0,5,5,28,14,99
"(4, 5):(0, 0)|(4, 5):1:0x7fb7f","(50, 24):(0, 0)|(50, 24):3:0x1c00006c0200810780832f40c040600145c02129800c00000000000000000000000000000000000c00000c0000000000000000000000000000000000000000000000000050000030000020000000000c00000c00000000000000007060000060000000001c0000220c00360c004200006c00004400003800000000000000001806002469001f69000f06000560000440000300000300",survival,0,5,5,50,24,99
"(4, 5):(0, 0)|(4, 5):1:0x7fbbf","(17, 26):(0, 0)|(17, 26):12:0x3800000001000001c000007000000000000000000000000004000001000000000000000000000000000000000000000c3180030c6000",survival,0,5,5,17,26,99
"(4, 5):(0, 0)|(4, 5):1:0x7fbdf","(50, 24):(0, 0)|(50, 24):3:0x1c00006c0200810780832f40c040600145c02129800c00000000000000000000000000000000000c00000c0000000000000000000000000000000000000000000000000050000030000020000000000c00000c00000000000000007060000060000000001c0000220c00360c004200006c00004400003800000000000000001806002469001f69000f06000560000440000300000300",survival,0,5,5,50,24,99
"(4, 5):(0, 0)|(4, 5):1:0x7fbef","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(4, 5):(0, 0)|(4, 5):1:0x7fbf7","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(4, 5):(0, 0)|(4, 5):1:0x7fbfb","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(4, 5):(0, 0)|(4, 5):1:0x7fbfd","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(4, 5):(0, 0)|(4, 5):1:0x7fbfe","(4, 3):(0, 0)|(4, 3):1:0x56a",stable,0,5,5,4,3,5
"(4, 5):(0, 0)|(4, 5):1:0x7fcff","(23, 35):(0, 0)|(23, 35):13:0xc18000003c7800000c018000031b1800003366000003c78000003560003804a40387d03605f00a0aa0a001025204000480240082980ca0a84101042c000000014400000447000000700000000000000000000000000000608300000c10600000020000",survival,0,5,5,23,35,99
"(4, 5):(0, 0)|(4, 5):1:0x7fd7f","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,9
"(4, 5):(0, 0)|(4, 5):1:0x7fdbf","(13, 23):(0, 0)|(13, 23):6:0x100000500000a00000800000000060300120900180c0000000002000c0a002414002810002",stable,0,5,5,13,23,45
"(4, 5):(0, 0)|(4, 5):1:0x7fddf","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,12
"(4, 5):(0, 0)|(4, 5):1:0x7fdf7","(3, 3):(0, 0)|(3, 3):0:0x1aa",stable,0,5,5,3,3,33
"(4, 5):(0, 0)|(4, 5):1:0x7fdfb","(53, 19):(0, 0)|(53, 19):15:0xc00054011e4060081a050140c0180000000000000018000000000000000000c0001800000000000000000000000020001800018000000000000000000180003000000000000307006000000000000180803038000680003000000000000000000680c5e0234002c00078c00d500080001c0001000028000200004000",survival,0,5,5,53,19,99
"(4, 5):(0, 0)|(4, 5):1:0x7fdfd","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,7
"(4, 5):(0, 0)|(4, 5):1:0x7fe7f","(15, 30):(0, 0)|(15, 30):15:0x60000001400000040000000e000000180000028834001720600c400000386800412111c28782c70a2105e011a00300029018000000400",survival,0,5,5,15,30,99
"(4, 5):(0, 0)|(4, 5):1:0x7febf","(12, 11):(0, 0)|(12, 11):9:0x600c000000000000000060120140100",stable,0,5,5,12,11,47
"(4, 5):(0, 0)|(4, 5):1:0x7fedf","(28, 14):(0, 0)|(28, 14):8:0xc003000000000000002000c005000000000000000003000c0000000000c004000c00000002000c38188cc20004400d00",survival,0,5,5,28,14,99
"(4, 5):(0, 0)|(4, 5):1:0x7fef7","(55, 34):(0, 0)|(55, 34):12:0x38000000120000000660000001040000003800000000c00000039000000048000000060000000000000000000000040000000600000000c0000000000000000000000000000000000000000000000000000000000000000000c00000003000000000000000000000001838000006000000000000000000000000c00000003040000000280000000100000001800000004000000030000000cc0000003a80000006e000000430000001dc00000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000400000000c00000006",survival,0,5,5,55,34,99
"(4, 5):(0, 0)|(4, 5):1:0x7fefb","(3, 1):(0, 0)|(3, 1):0:0x7",oscillator,2,5,5,3,1,17
"(4, 5):(0, 0)|(4, 5):1:0x7fefd","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,15
"(4, 5):(0, 0)|(4, 5):1:0x7ff3f","(1, 3):(0, 0)|(1, 3):0:0x7",oscillator,2,5,5,1,3,12
"(4, 5):(0, 0)|(4, 5):1:0x7ff5f","(4, 4):(0, 0)|(4, 4):1:0x4a96",stable,0,5,5,4,4,7
"(4, 5):(0, 0)|(4, 5):1:0x7ff77","(6, 2):(0, 0)|(6, 2):0:0xf0f",stable,0,5,5,6,2,6
"(4, 5):(0, 0)|(4, 5):1:0x7ff7b","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,29
"(4, 5):(0, 0)|(4, 5):1:0x7ff7d","(6, 5):(0, 0)|(6, 5):3:0x6300318",stable,0,5,5,6,5,7
"(4, 5):(0, 0)|(4, 5):1:0x7ff9f","(33, 36):(0, 0)|(33, 36):0:0xc00000000a00000000800000000000c00000000c0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000c00000000c0000000000000000000000000000000400000000e00000003200000002470000000508101061008301c30c18085440400618e002208ae4000802b780000010100000070000",survival,0,5,5,33,36,99
"(4, 5):(0, 0)|(4, 5):1:0x7ffb7","(6, 2):(0, 0)|(6, 2):0:0xf0f",stable,0,5,5,6,2,6
"(4, 5):(0, 0)|(4, 5):1:0x7ffbb","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,29
"(4, 5):(0, 0)|(4, 5):1:0x7ffbd","(17, 22):(0, 0)|(17, 22):3:0x70000220100d80e0000540001100018300084200329f00842c0b830119100e6540480e0380100580000c000010000",survival,0,5,5,17,22,99
"(4, 5):(0, 0)|(4, 5):1:0x7ffd7","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(4, 5):(0, 0)|(4, 5):1:0x7ffdb","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(4, 5):(0, 0)|(4, 5):1:0x7ffdd","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(4, 5):(0, 0)|(4, 5):1:0x7fff3","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,7
"(4, 5):(0, 0)|(4, 5):1:0x7fff5","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,7
"(4, 5):(0, 0)|(4, 5):1:0x7fff9","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,7
"(4, 5):(0, 0)|(4, 5):0:0x9bfff","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,20
"(4, 5):(0, 0)|(4, 5):0:0x9dfff","(18, 15):(0, 0)|(18, 15):3:0x600140060006500d200f400300000002030c0e00000000000007000000400080010",survival,0,5,5,18,15,99
"(4, 5):(0, 0)|(4, 5):0:0x9efff","(1, 3):(0, 0)|(1, 3):0:0x7",oscillator,2,5,5,1,3,27
"(4, 5):(0, 0)|(4, 5):0:0x9f7ff","(36, 40):(0, 0)|(36, 40):17:0x600000000098000000008000000000740000000c14000000080000200004000020000b00002001c080000006e060000006802000000081c000000100c000000c000000002a10000000c0100007c02a100008060c00000c060100c004400081c002c006802004d006e060031801c0800000000b00004200040000000008000001000c14000200007400000000800000000098302400006000240000000004000000002400000000200000000000000000000e",survival,0,5,5,36,40,99
"(4, 5):(0, 0)|(4, 5):0:0x9fbff","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,20
"(4, 5):(0, 0)|(4, 5):0:0x9fdff","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,20
"(4, 5):(0, 0)|(4, 5):0:0x9feff","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,37
"(4, 5):(0, 0)|(4, 5):0:0x9ff7f","(6, 9):(0, 0)|(6, 9):1:0x10545a2a080038",oscillator,2,5,5,6,9,13
"(4, 5):(0, 0)|(4, 5):0:0x9ffbf","(6, 9):(0, 0)|(6, 9):1:0x10545a2a080038",oscillator,2,5,5,6,9,13
