start_gameboard,end_gameboard,exit_criteria,periodicity,rows,cols,max_height,max_width,runs
"(5, 5):(0, 0)|(5, 5):2:0x7fff7f","(27, 24):(0, 0)|(27, 24):8:0x800001400003600000a00001d000013000028000000000000000000000000000000000000000000002500005900009400006000000000000000000000000000000000000000000000000000ee0000280",survival,0,5,5,27,24,99
"(5, 5):(0, 0)|(5, 5):2:0x7fffbf","(27, 24):(0, 0)|(27, 24):8:0x800001400003600000a00001d000013000028000000000000000000000000000000000000000000002500005900009400006000000000000000000000000000000000000000000000000000ee0000280",survival,0,5,5,27,24,99
"(5, 5):(0, 0)|(5, 5):2:0x7fffdf","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,20
"(5, 5):(0, 0)|(5, 5):2:0x7fffef","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,16
"(5, 5):(0, 0)|(5, 5):2:0x7ffff7","(11, 10):(0, 0)|(11, 10):4:0x380f3184118441901244400e010",survival,0,5,5,11,10,99
"(5, 5):(0, 0)|(5, 5):2:0x7ffffb","(9, 9):(0, 0)|(9, 9):8:0x1008040000604814040",oscillator,2,5,5,9,9,23
"(5, 5):(0, 0)|(5, 5):2:0x7ffffd","(10, 3):(0, 0)|(10, 3):2:0x92000ab",oscillator,2,5,5,10,3,24
"(5, 5):(0, 0)|(5, 5):2:0x7ffffe","(6, 6):(0, 0)|(6, 6):4:0xc3000c30",stable,0,5,5,6,6,7
"(5, 5):(0, 0)|(5, 5):1:0x9fffff","(7, 9):(0, 0)|(7, 9):0:0x6030000000000603",stable,0,5,5,7,9,25
"(5, 5):(0, 0)|(5, 5):1:0xbbffff","(3, 3):(0, 0)|(3, 3):1:0xae",stable,0,5,5,3,3,17
"(5, 5):(0, 0)|(5, 5):1:0xbdffff","(20, 14):(0, 0)|(20, 14):2:0x3000c0000000000000000000c003000000000000000000000080050012003000003800",oscillator,2,5,5,20,14,86
"(5, 5):(0, 0)|(5, 5):1:0xbeffff","(20, 14):(0, 0)|(20, 14):2:0x3000c0000000000000000000c003000000000000000000000080050012003000003800",oscillator,2,5,5,20,14,86
"(5, 5):(0, 0)|(5, 5):1:0xbf7fff","(10, 23):(0, 0)|(10, 23):0:0x3000006000000000000000018000330000600000000000000001800003",stable,0,5,5,10,23,81
"(5, 5):(0, 0)|(5, 5):1:0xbfdfff","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,15
"(5, 5):(0, 0)|(5, 5):1:0xbfefff","(7, 9):(0, 0)|(7, 9):0:0x6030000000000603",stable,0,5,5,7,9,25
"(5, 5):(0, 0)|(5, 5):1:0xbff7ff","(7, 9):(0, 0)|(7, 9):0:0x6030000000000603",stable,0,5,5,7,9,25
"(5, 5):(0, 0)|(5, 5):1:0xbffbff","(4, 4):(0, 0)|(4, 4):1:0x4a96",stable,0,5,5,4,4,25
"(5, 5):(0, 0)|(5, 5):1:0xbffdff","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,8
"(5, 5):(0, 0)|(5, 5):1:0xbffeff","(7, 9):(0, 0)|(7, 9):0:0x6030000000000603",stable,0,5,5,7,9,25
"(5, 5):(0, 0)|(5, 5):1:0xbfff7f","(7, 9):(0, 0)|(7, 9):0:0x6030000000000603",stable,0,5,5,7,9,25
"(5, 5):(0, 0)|(5, 5):1:0xbfffbf","(7, 9):(0, 0)|(7, 9):0:0x6030000000000603",stable,0,5,5,7,9,25
"(5, 5):(0, 0)|(5, 5):1:0xbfffdf","(4, 4):(0, 0)|(4, 4):1:0x4a96",stable,0,5,5,4,4,25
"(5, 5):(0, 0)|(5, 5):1:0xbfffef","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,10
"(5, 5):(0, 0)|(5, 5):1:0xbffff7","(24, 50):(0, 0)|(24, 50):43:0x180000000000090000000003024000000000c06000000300000002000060c00681c000203001b098000000000036000000000edc0000000e03334000030561f0480000c114b0000000025128048000008d4400c0000020e0000000000000003600000000000400000000000c10600000000304180000000080000000000010800000000004800000000000e00000000000",survival,0,5,5,24,50,99
"(5, 5):(0, 0)|(5, 5):1:0xbffffb","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,12
"(5, 5):(0, 0)|(5, 5):1:0xbffffd","(6, 21):(0, 0)|(6, 21):19:0x4000050000280000b0000180000",stable,0,5,5,6,21,87
"(5, 5):(0, 0)|(5, 5):1:0xbffffe","(24, 50):(0, 0)|(24, 50):5:0x6000000000002400000000000903000000000180c0000000000000030000004000c0a000001f003020000e0400000000024db00000000111200c00000026301b0300000201c620c00003007230000001c0006ce0000078001800000000000000000000000000000000a000000000006c00000000181a800000000607b00000000001f00000000000260000000000070000000000008",survival,0,5,5,24,50,99
"(5, 5):(0, 0)|(5, 5):1:0xdbffff","(34, 25):(0, 0)|(34, 25):1:0x18000018000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000001400000a000002",survival,0,5,5,34,25,99
"(5, 5):(0, 0)|(5, 5):1:0xddffff","(23, 53):(0, 0)|(23, 53):0:0x600000000000028000000000001070000000000002000000000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000033000000000c03800000000060002000000000028000000000000f4800000000003b800000000000000000000e0000000000000000000000000020000000000001000000000000080000",survival,0,5,5,23,53,99
"(5, 5):(0, 0)|(5, 5):1:0xdeffff","(4, 4):(0, 0)|(4, 4):1:0x4a53",stable,0,5,5,4,4,28
"(5, 5):(0, 0)|(5, 5):1:0xdf7fff","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,16
"(5, 5):(0, 0)|(5, 5):1:0xdfdfff","(39, 45):(0, 0)|(39, 45):25:0x2000001000028000036000140000028000400000040000000006b00000000001c00a0000007c0040000000600380000007000300001818001c0004914010c010906e0120311a419015c18e040300a40010c000079000980000080003000c00000000006000000c000000000000e0000030000000000240000000000c00000000000003600000000021000c000000800050000008670480180041d01800c0041300800000100000000000780000000000000000000600000000003000000000000000000000400000000005000000000028000000000080000",survival,0,5,5,39,45,99
"(5, 5):(0, 0)|(5, 5):1:0xdfefff","(14, 14):(0, 0)|(14, 14):12:0x8005001400200000000000000000000000018009001800",stable,0,5,5,14,14,57
"(5, 5):(0, 0)|(5, 5):1:0xdff7ff","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,53
"(5, 5):(0, 0)|(5, 5):1:0xdffbff","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,10
"(5, 5):(0, 0)|(5, 5):1:0xdffeff","(14, 14):(0, 0)|(14, 14):12:0x8005001400200000000000000000000000018009001800",stable,0,5,5,14,14,57
"(5, 5):(0, 0)|(5, 5):1:0xdfff7f","(14, 14):(0, 0)|(14, 14):12:0x8005001400200000000000000000000000018009001800",stable,0,5,5,14,14,57
"(5, 5):(0, 0)|(5, 5):1:0xdfffbf","(14, 14):(0, 0)|(14, 14):12:0x8005001400200000000000000000000000018009001800",stable,0,5,5,14,14,57
"(5, 5):(0, 0)|(5, 5):1:0xdfffdf","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,10
"(5, 5):(0, 0)|(5, 5):1:0xdfffef","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,10
"(5, 5):(0, 0)|(5, 5):1:0xdffff7","(24, 50):(0, 0)|(24, 50):43:0x180000000000090000000003024000000000c06000000300000002000060c00681c000203001b098000000000036000000000edc0000000e03334000030561f0480000c114b0000000025128048000008d4400c0000020e0000000000000003600000000000400000000000c10600000000304180000000080000000000010800000000004800000000000e00000000000",survival,0,5,5,24,50,99
"(5, 5):(0, 0)|(5, 5):1:0xdffffb","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,12
"(5, 5):(0, 0)|(5, 5):1:0xdffffd","(5, 11):(0, 0)|(5, 11):0:0x70000000001803",oscillator,2,5,5,5,11,50
"(5, 5):(0, 0)|(5, 5):1:0xdffffe","(4, 4):(0, 0)|(4, 4):1:0x4a96",stable,0,5,5,4,4,5
"(5, 5):(0, 0)|(5, 5):1:0xebffff","(3, 1):(0, 0)|(3, 1):0:0x7",oscillator,2,5,5,3,1,26
"(5, 5):(0, 0)|(5, 5):1:0xefdfff","(30, 37):(0, 0)|(30, 37):11:0x70000000048000000042000000008000000000000000001800000001400000000a0000000000000000000000000000b0000600088000300022000600011800502000c00082000e00001c000000000000000000000c000000e0c000000802800000860c000008900000002a400000002600000000a0000000000000000000000000003000000000c0000",survival,0,5,5,30,37,99
"(5, 5):(0, 0)|(5, 5):1:0xeffeff","(19, 29):(0, 0)|(19, 29):8:0x400400050050006404c00ac01a8040000400000000e00000e8c00018a0000008800000824f1e480468b1000101000002200000f1e0000a02800008200001c1c000040400",survival,0,5,5,19,29,99
"(5, 5):(0, 0)|(5, 5):1:0xeffff7","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,4
"(5, 5):(0, 0)|(5, 5):1:0xf9ffff","(49, 18):(0, 0)|(49, 18):13:0x10000e00044002e001ce00d18041602820080003f400480031400c500300000030000c000000000081802060080000000030000c000000000000000000000000003800020001000000000000000c0003000000000000000000c000280007000120004400310008c001c0007000",survival,0,5,5,49,18,99
"(5, 5):(0, 0)|(5, 5):1:0xfaffff","(49, 18):(0, 0)|(49, 18):13:0x10000e00044002e001ce00d18041602820080003f400480031400c500300000030000c000000000081802060080000000030000c000000000000000000000000003800020001000000000000000c0003000000000000000000c000280007000120004400310008c001c0007000",survival,0,5,5,49,18,99
"(5, 5):(0, 0)|(5, 5):1:0xfb7fff","(39, 16):(0, 0)|(39, 16):4:0x8000c001600000018000c00680060000000000000800380c040c70000000000180018380000000000c000c00000000000000000000000000000000000000030006000100000000300190012000e",survival,0,5,5,39,16,99
"(5, 5):(0, 0)|(5, 5):1:0xfbf7ff","(10, 10):(0, 0)|(10, 10):2:0x3800081e00800000008020080",oscillator,2,5,5,10,10,14
"(5, 5):(0, 0)|(5, 5):1:0xfbfbff","(18, 9):(0, 0)|(18, 9):3:0x6050100000000000000000030247c786c542c0c0",survival,0,5,5,18,9,99
"(5, 5):(0, 0)|(5, 5):1:0xfbffdf","(10, 26):(0, 0)|(10, 26):9:0x6000001e000003400000180003ac0038fe00020600080600050200024000006",survival,0,5,5,10,26,99
"(5, 5):(0, 0)|(5, 5):1:0xfcffff","(15, 18):(0, 0)|(15, 18):15:0x600024000a000100000000002000080002000000038e00000002000080002000",oscillator,2,5,5,15,18,59
"(5, 5):(0, 0)|(5, 5):1:0xfd7fff","(13, 13):(0, 0)|(13, 13):6:0x400500280080000603482580c0000200283141840",stable,0,5,5,13,13,33
"(5, 5):(0, 0)|(5, 5):1:0xfdefff","(16, 26):(0, 0)|(16, 26):3:0x1000000e00000040000048000011000186800193000005200022fc0002160000010007018000c00000100000000c000003000000",survival,0,5,5,16,26,99
"(5, 5):(0, 0)|(5, 5):1:0xfdf7ff","(16, 26):(0, 0)|(16, 26):3:0x1000000e00000040000048000011000186800193000005200022fc0002160000010007018000c00000100000000c000003000000",survival,0,5,5,16,26,99
"(5, 5):(0, 0)|(5, 5):1:0xfdfbff","(30, 28):(0, 0)|(30, 28):5:0x60000006000000000000000000000000000000000000000000000004000000a000000a0000004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000400000030000006",survival,0,5,5,30,28,99
"(5, 5):(0, 0)|(5, 5):1:0xfdfeff","(16, 26):(0, 0)|(16, 26):3:0x1000000e00000040000048000011000186800193000005200022fc0002160000010007018000c00000100000000c000003000000",survival,0,5,5,16,26,99
"(5, 5):(0, 0)|(5, 5):1:0xfdff7f","(16, 26):(0, 0)|(16, 26):3:0x1000000e00000040000048000011000186800193000005200022fc0002160000010007018000c00000100000000c000003000000",survival,0,5,5,16,26,99
"(5, 5):(0, 0)|(5, 5):1:0xfdffbf","(16, 26):(0, 0)|(16, 26):3:0x1000000e00000040000048000011000186800193000005200022fc0002160000010007018000c00000100000000c000003000000",survival,0,5,5,16,26,99
"(5, 5):(0, 0)|(5, 5):1:0xfdffdf","(9, 11):(0, 0)|(9, 11):2:0x1c30070420841000071002004",oscillator,2,5,5,9,11,32
"(5, 5):(0, 0)|(5, 5):1:0xfdfff7","(8, 7):(0, 0)|(8, 7):0:0xc1800000004303",survival,0,5,5,8,7,99
"(5, 5):(0, 0)|(5, 5):1:0xfdfffb","(13, 13):(0, 0)|(13, 13):6:0x400500280080000603482580c0000200280140040",stable,0,5,5,13,13,33
"(5, 5):(0, 0)|(5, 5):1:0xfdfffd","(35, 25):(0, 0)|(35, 25):13:0x3800002200002080000a80000880000c0000050000018000000e000004000004400302c002418000c000c000009000003000000180600120304061802000c010000000000000000000000000000000000000000000000000000001c400000000018800008460007c48000a18",survival,0,5,5,35,25,99
"(5, 5):(0, 0)|(5, 5):1:0xfdfffe","(12, 9):(0, 0)|(12, 9):6:0x30240c00001c00104824100070",oscillator,2,5,5,12,9,40
"(5, 5):(0, 0)|(5, 5):1:0xfe7fff","(29, 19):(0, 0)|(29, 19):4:0x40001c0006c001800070008500186101c050380a070081800020000003000000001200017060020c0080000000000000000000000000000000000001000050000a0000800",survival,0,5,5,29,19,99
"(5, 5):(0, 0)|(5, 5):1:0xfeefff","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,23
"(5, 5):(0, 0)|(5, 5):1:0xfef7ff","(3, 3):(0, 0)|(3, 3):1:0xaa",stable,0,5,5,3,3,61
"(5, 5):(0, 0)|(5, 5):1:0xfefbff","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,10
"(5, 5):(0, 0)|(5, 5):1:0xfeff7f","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,23
"(5, 5):(0, 0)|(5, 5):1:0xfeffbf","(4, 3):(0, 0)|(4, 3):1:0x56a",stable,0,5,5,4,3,36
"(5, 5):(0, 0)|(5, 5):1:0xfeffdf","(32, 37):(0, 0)|(32, 37):23:0x1c00000040086000018845800018423600000201d8000000058000000678018000580013400700015580400008f81800006b00200000000000000000000000000000000003000000001800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005000000003000000000800000000",survival,0,5,5,32,37,99
"(5, 5):(0, 0)|(5, 5):1:0xfefff7","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,16
"(5, 5):(0, 0)|(5, 5):1:0xfefffb","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,10
"(5, 5):(0, 0)|(5, 5):1:0xfefffd","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,11
"(5, 5):(0, 0)|(5, 5):1:0xff6fff","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,16
"(5, 5):(0, 0)|(5, 5):1:0xff77ff","(19, 29):(0, 0)|(19, 29):8:0x400400050050006404c00ac01a8040000400000000e00000e8c00018a0000008800000824f1e480468b1000101000002200000f1e0000a02800008200001c1c000040400",survival,0,5,5,19,29,99
"(5, 5):(0, 0)|(5, 5):1:0xff7bff","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,10
"(5, 5):(0, 0)|(5, 5):1:0xff7f7f","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,16
"(5, 5):(0, 0)|(5, 5):1:0xff7fbf","(19, 29):(0, 0)|(19, 29):8:0x400400050050006404c00ac01a8040000400000000e00000e8c00018a0000008800000824f1e480468b1000101000002200000f1e0000a02800008200001c1c000040400",survival,0,5,5,19,29,99
"(5, 5):(0, 0)|(5, 5):1:0xff7fdf","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,10
"(5, 5):(0, 0)|(5, 5):1:0xff7ffb","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(5, 5):(0, 0)|(5, 5):1:0xff7ffd","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,4
"(5, 5):(0, 0)|(5, 5):1:0xffe7ff","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,23
"(5, 5):(0, 0)|(5, 5):1:0xffebff","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,10
"(5, 5):(0, 0)|(5, 5):1:0xffefdf","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,11
"(5, 5):(0, 0)|(5, 5):1:0xfff3ff","(1, 3):(0, 0)|(1, 3):0:0x7",oscillator,2,5,5,1,3,18
"(5, 5):(0, 0)|(5, 5):1:0xfff7bf","(16, 28):(0, 0)|(16, 28):2:0x380000044060008c46000e040000200000060000002000000000000000000000e0000332000031c00000080000000000a000000600000040",survival,0,5,5,16,28,99
"(5, 5):(0, 0)|(5, 5):1:0xfff7df","(32, 37):(0, 0)|(32, 37):23:0x1c00000040086000018845800018423600000201d8000000058000000678018000580013400700015580400008f81800006b00200000000000000000000000000000000003000000001800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005000000003000000000800000000",survival,0,5,5,32,37,99
"(5, 5):(0, 0)|(5, 5):1:0xfff7fb","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,10
"(5, 5):(0, 0)|(5, 5):1:0xfff7fd","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,48
"(5, 5):(0, 0)|(5, 5):1:0xfffbbf","(1, 3):(0, 0)|(1, 3):0:0x7",oscillator,2,5,5,1,3,18
"(5, 5):(0, 0)|(5, 5):1:0xfffbdf","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,10
"(5, 5):(0, 0)|(5, 5):1:0xfffbfd","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,4
"(5, 5):(0, 0)|(5, 5):1:0xffff9f","(13, 13):(0, 0)|(13, 13):6:0x400500280080000603482580c0000200280140040",stable,0,5,5,13,13,62
"(5, 5):(0, 0)|(5, 5):0:0x137ffff","(3, 1):(0, 0)|(3, 1):0:0x7",oscillator,2,5,5,3,1,26
"(5, 5):(0, 0)|(5, 5):0:0x13bffff","(22, 11):(0, 0)|(22, 11):2:0xe00008210420800038000000000000000000000000000000000000400801",oscillator,2,5,5,22,11,73
"(5, 5):(0, 0)|(5, 5):0:0x13dffff","(18, 11):(0, 0)|(18, 11):5:0x100200400000040180300400104514a288200000000000070",oscillator,2,5,5,18,11,51
"(5, 5):(0, 0)|(5, 5):0:0x13effff","(14, 8):(0, 0)|(14, 8):0:0xc0c0000000000000333300001818",stable,0,5,5,14,8,84
"(5, 5):(0, 0)|(5, 5):0:0x13f7fff","(3, 1):(0, 0)|(3, 1):0:0x7",oscillator,2,5,5,3,1,26
"(5, 5):(0, 0)|(5, 5):0:0x13fbfff","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,8
"(5, 5):(0, 0)|(5, 5):0:0x13fdfff","(2, 9):(0, 0)|(2, 9):0:0x30783",stable,0,5,5,2,9,20
"(5, 5):(0, 0)|(5, 5):0:0x13fefff","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,9
"(5, 5):(0, 0)|(5, 5):0:0x13ff7ff","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,9
"(5, 5):(0, 0)|(5, 5):0:0x13ffbff","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,8
"(5, 5):(0, 0)|(5, 5):0:0x13ffdff","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,8
"(5, 5):(0, 0)|(5, 5):0:0x13ffeff","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,9
"(5, 5):(0, 0)|(5, 5):0:0x13fff7f","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,9
"(5, 5):(0, 0)|(5, 5):0:0x13fffbf","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,9
"(5, 5):(0, 0)|(5, 5):0:0x13fffdf","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,8
"(5, 5):(0, 0)|(5, 5):0:0x13ffff7","(39, 43):(0, 0)|(39, 43):4:0x1000000000050000000000b00000000002000000001c700000000048000000006c000000000360000000000480000000030c00000000120000000036000000001b0000000000480000000071c00000000020000000002c030000000500900000c0400c00002c000000000d40000000012c00000000030000070023c0c00330080018008601c00001a10000000045800000000bc00000040090000001401800000028000000000200000000000700000000000000000000000000000000000000000c0000000002800000000020000000000",survival,0,5,5,39,43,99
"(5, 5):(0, 0)|(5, 5):0:0x13ffffb","(13, 13):(0, 0)|(13, 13):2:0x71c00042861430a138e0000e390a1850c28400071c",oscillator,3,5,5,13,13,28
"(5, 5):(0, 0)|(5, 5):0:0x13ffffd","(39, 43):(0, 0)|(39, 43):38:0x40000000001400000000068000000000800000000071c00000000240000000001b000000000d800000000900000000061800000000240000000000d80000000006c0000000024000000001c700000000080000000601a060000120141a00001801056000000001a400000000180000000001e2007000000020198006001c030800c0000010b000000000d10000000007a0000000004801000000030050000000000a00000000008000000007000000000000000000000000000000000000000000018000000000280000000002",survival,0,5,5,39,43,99
"(5, 5):(0, 0)|(5, 5):0:0x157ffff","(3, 1):(0, 0)|(3, 1):0:0x7",oscillator,2,5,5,3,1,26
"(5, 5):(0, 0)|(5, 5):0:0x15bffff","(27, 29):(0, 0)|(27, 29):14:0x100000008000600400c4700071424004854000014538e394046031001c82700ce633989060c1230202061000001001e3c0000eae0000555000002800000e38000071c0000000000000070000000000000410000020800001040000000000001c0",survival,0,5,5,27,29,99
"(5, 5):(0, 0)|(5, 5):0:0x15fbfff","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,8
"(5, 5):(0, 0)|(5, 5):0:0x15fdfff","(24, 25):(0, 0)|(24, 25):23:0x18000014000002000400000d800000c01004e01403600a01800200d000003000001000000400000c0000060000000000000000000000000000000000000800000a000009000003000",survival,0,5,5,24,25,99
"(5, 5):(0, 0)|(5, 5):0:0x15ffdff","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,8
"(5, 5):(0, 0)|(5, 5):0:0x15ffeff","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,9
"(5, 5):(0, 0)|(5, 5):0:0x15ffff7","(39, 43):(0, 0)|(39, 43):4:0x1000000000050000000000b00000000002000000001c700000000048000000006c000000000360000000000480000000030c00000000120000000036000000001b0000000000480000000071c00000000020000000002c030000000500900000c0400c00002c000000000d40000000012c00000000030000070023c0c00330080018008601c00001a10000000045800000000bc00000040090000001401800000028000000000200000000000700000000000000000000000000000000000000000c0000000002800000000020000000000",survival,0,5,5,39,43,99
"(5, 5):(0, 0)|(5, 5):0:0x175ffff","(24, 27):(0, 0)|(24, 27):15:0x1000000500000000000018000000000000000088000036000009a00000d000000d000000600000000000400000080000018000000000000600000080000010000000000100000050000012000001800",survival,0,5,5,24,27,99
"(5, 5):(0, 0)|(5, 5):0:0x176ffff","(1, 3):(0, 0)|(1, 3):0:0x7",oscillator,2,5,5,1,3,26
"(5, 5):(0, 0)|(5, 5):0:0x1777fff","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,12
"(5, 5):(0, 0)|(5, 5):0:0x177f7ff","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,10
"(5, 5):(0, 0)|(5, 5):0:0x177fbff","(50, 24):(0, 0)|(50, 24):3:0x1c00006c0200810780832f40c040600145c02129800c00000000000000000000000000000000000c00000c0000000000000000000000000000000000000000000000000050000030000020000000000c00000c00000000000000007060000060000000001c0000220c00360c004200006c00004400003800000000000000001806002469001f69000f06000560000440000300000300",survival,0,5,5,50,24,99
"(5, 5):(0, 0)|(5, 5):0:0x177ffdf","(50, 24):(0, 0)|(50, 24):3:0x1c00006c0200810780832f40c040600145c02129800c00000000000000000000000000000000000c00000c0000000000000000000000000000000000000000000000000050000030000020000000000c00000c00000000000000007060000060000000001c0000220c00360c004200006c00004400003800000000000000001806002469001f69000f06000560000440000300000300",survival,0,5,5,50,24,99
"(5, 5):(0, 0)|(5, 5):0:0x179ffff","(14, 7):(0, 0)|(14, 7):0:0x306000000000828a080000007",oscillator,2,5,5,14,7,32
"(5, 5):(0, 0)|(5, 5):0:0x17affff","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,72
"(5, 5):(0, 0)|(5, 5):0:0x17b7fff","(35, 21):(0, 0)|(35, 21):2:0x100000e0000380000000000180100c0080000000000000000000100000a0600600000000002050616c838800183580007000000000000000000000000000000000000000000000000000000000000000000000000000100000600006",survival,0,5,5,35,21,99
