start_gameboard,end_gameboard,exit_criteria,periodicity,rows,cols,max_height,max_width,runs
"(3, 5):(0, 0)|(3, 5):4:0x613","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(3, 5):(0, 0)|(3, 5):4:0x615","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(3, 5):(0, 0)|(3, 5):4:0x616","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(3, 5):(0, 0)|(3, 5):4:0x619","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,2
"(3, 5):(0, 0)|(3, 5):4:0x61a","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,2
"(3, 5):(0, 0)|(3, 5):4:0x61c","(3, 4):(0, 0)|(3, 4):1:0x696",stable,0,5,5,3,4,4
"(3, 5):(0, 0)|(3, 5):4:0x623","(4, 3):(0, 0)|(4, 3):1:0x56a",stable,0,5,5,4,3,4
"(3, 5):(0, 0)|(3, 5):4:0x625","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(3, 5):(0, 0)|(3, 5):4:0x626","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(3, 5):(0, 0)|(3, 5):4:0x629","(1, 3):(0, 0)|(1, 3):0:0x7",oscillator,2,5,5,1,3,3
"(3, 5):(0, 0)|(3, 5):4:0x62a","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(3, 5):(0, 0)|(3, 5):4:0x62c","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(3, 5):(0, 0)|(3, 5):4:0x631","(1, 3):(0, 0)|(1, 3):0:0x7",oscillator,2,5,5,1,3,3
"(3, 5):(0, 0)|(3, 5):4:0x632","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(3, 5):(0, 0)|(3, 5):4:0x634","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(3, 5):(0, 0)|(3, 5):4:0x638","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,2
"(3, 5):(0, 0)|(3, 5):4:0x643","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,3
"(3, 5):(0, 0)|(3, 5):4:0x645","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,3
"(3, 5):(0, 0)|(3, 5):4:0x646","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,5
"(3, 5):(0, 0)|(3, 5):4:0x649","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(3, 5):(0, 0)|(3, 5):4:0x64a","(3, 4):(0, 0)|(3, 4):1:0x696",stable,0,5,5,3,4,5
"(3, 5):(0, 0)|(3, 5):4:0x64c","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,5
"(3, 5):(0, 0)|(3, 5):4:0x651","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(3, 5):(0, 0)|(3, 5):4:0x652","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(3, 5):(0, 0)|(3, 5):4:0x654","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(3, 5):(0, 0)|(3, 5):4:0x658","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,2
"(3, 5):(0, 0)|(3, 5):4:0x662","(3, 4):(0, 0)|(3, 4):1:0x696",stable,0,5,5,3,4,3
"(3, 5):(0, 0)|(3, 5):4:0x664","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,5
"(3, 5):(0, 0)|(3, 5):4:0x668","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,2
"(3, 5):(0, 0)|(3, 5):4:0x670","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,2
"(3, 5):(0, 0)|(3, 5):4:0x683","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(3, 5):(0, 0)|(3, 5):4:0x685","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(3, 5):(0, 0)|(3, 5):4:0x686","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,5
"(3, 5):(0, 0)|(3, 5):4:0x689","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(3, 5):(0, 0)|(3, 5):4:0x68a","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,5
"(3, 5):(0, 0)|(3, 5):4:0x68c","(4, 3):(0, 0)|(4, 3):1:0x56a",stable,0,5,5,4,3,4
"(3, 5):(0, 0)|(3, 5):4:0x691","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(3, 5):(0, 0)|(3, 5):4:0x692","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(3, 5):(0, 0)|(3, 5):4:0x694","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(3, 5):(0, 0)|(3, 5):4:0x698","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,3
"(3, 5):(0, 0)|(3, 5):4:0x6a2","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(3, 5):(0, 0)|(3, 5):4:0x6a4","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(3, 5):(0, 0)|(3, 5):4:0x6a8","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(3, 5):(0, 0)|(3, 5):4:0x6c2","(4, 4):(0, 0)|(4, 4):1:0x6996",stable,0,5,5,4,4,5
"(3, 5):(0, 0)|(3, 5):4:0x6c4","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,8
"(3, 5):(0, 0)|(3, 5):4:0x6c8","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,5
"(3, 5):(0, 0)|(3, 5):4:0x703","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(3, 5):(0, 0)|(3, 5):4:0x705","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(3, 5):(0, 0)|(3, 5):4:0x706","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,5
"(3, 5):(0, 0)|(3, 5):4:0x709","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,2
"(3, 5):(0, 0)|(3, 5):4:0x70a","(4, 3):(0, 0)|(4, 3):1:0x56a",stable,0,5,5,4,3,3
"(3, 5):(0, 0)|(3, 5):4:0x70c","(4, 3):(0, 0)|(4, 3):1:0x56a",stable,0,5,5,4,3,3
"(3, 5):(0, 0)|(3, 5):4:0x711","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,2
"(3, 5):(0, 0)|(3, 5):4:0x712","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,2
"(3, 5):(0, 0)|(3, 5):4:0x714","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,3
"(3, 5):(0, 0)|(3, 5):4:0x718","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,2
"(3, 5):(0, 0)|(3, 5):4:0x722","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(3, 5):(0, 0)|(3, 5):4:0x724","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(3, 5):(0, 0)|(3, 5):4:0x728","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,2
"(3, 5):(0, 0)|(3, 5):4:0x742","(3, 4):(0, 0)|(3, 4):1:0x696",stable,0,5,5,3,4,5
"(3, 5):(0, 0)|(3, 5):4:0x744","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,5
"(3, 5):(0, 0)|(3, 5):4:0x748","(4, 3):(0, 0)|(4, 3):1:0x56a",stable,0,5,5,4,3,3
"(3, 5):(0, 0)|(3, 5):4:0x782","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,5
"(3, 5):(0, 0)|(3, 5):4:0x784","(54, 23):(0, 0)|(54, 23):5:0x18000000000000000000000070000210000320004580034220031cc0023100000000000000000400001400006c000090018360030280000200000000030000060e0000000000000001800003000000000000000300000c00000400000000000000000000000000000000000000000030000060000000000000000000000000000000040000c8300209980ca4080c43900e24e00006000044000010",survival,0,5,5,54,23,99
"(3, 5):(0, 0)|(3, 5):4:0x788","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,11
"(3, 5):(0, 0)|(3, 5):3:0x817","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,13
"(3, 5):(0, 0)|(3, 5):3:0x81b","(1, 3):(0, 0)|(1, 3):0:0x7",oscillator,2,5,5,1,3,3
"(3, 5):(0, 0)|(3, 5):3:0x81d","(4, 4):(0, 0)|(4, 4):1:0x69a4",stable,0,5,5,4,4,5
"(3, 5):(0, 0)|(3, 5):3:0x833","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,3
"(3, 5):(0, 0)|(3, 5):3:0x835","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(3, 5):(0, 0)|(3, 5):3:0x836","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(3, 5):(0, 0)|(3, 5):3:0x839","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(3, 5):(0, 0)|(3, 5):3:0x83a","(1, 3):(0, 0)|(1, 3):0:0x7",oscillator,2,5,5,1,3,3
"(3, 5):(0, 0)|(3, 5):3:0x83c","(4, 4):(0, 0)|(4, 4):1:0x69a4",stable,0,5,5,4,4,5
"(3, 5):(0, 0)|(3, 5):3:0x853","(4, 3):(0, 0)|(4, 3):1:0x56a",stable,0,5,5,4,3,4
"(3, 5):(0, 0)|(3, 5):3:0x855","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,12
"(3, 5):(0, 0)|(3, 5):3:0x859","(1, 3):(0, 0)|(1, 3):0:0x7",oscillator,2,5,5,1,3,3
"(3, 5):(0, 0)|(3, 5):3:0x871","(3, 4):(0, 0)|(3, 4):1:0x696",stable,0,5,5,3,4,3
"(3, 5):(0, 0)|(3, 5):3:0x872","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,11
"(3, 5):(0, 0)|(3, 5):3:0x874","(4, 4):(0, 0)|(4, 4):1:0x6996",stable,0,5,5,4,4,5
"(3, 5):(0, 0)|(3, 5):3:0x878","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,5
"(3, 5):(0, 0)|(3, 5):3:0x893","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(3, 5):(0, 0)|(3, 5):3:0x895","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,4
"(3, 5):(0, 0)|(3, 5):3:0x899","(3, 4):(0, 0)|(3, 4):1:0x696",stable,0,5,5,3,4,5
"(3, 5):(0, 0)|(3, 5):3:0x8b1","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(3, 5):(0, 0)|(3, 5):3:0x8b2","(3, 3):(0, 0)|(3, 3):1:0xaa",stable,0,5,5,3,3,2
"(3, 5):(0, 0)|(3, 5):3:0x8b4","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,5
"(3, 5):(0, 0)|(3, 5):3:0x8b8","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,4
"(3, 5):(0, 0)|(3, 5):3:0x8d1","(4, 4):(0, 0)|(4, 4):1:0x6996",stable,0,5,5,4,4,5
"(3, 5):(0, 0)|(3, 5):3:0x913","(1, 3):(0, 0)|(1, 3):0:0x7",oscillator,2,5,5,1,3,3
"(3, 5):(0, 0)|(3, 5):3:0x915","(3, 4):(0, 0)|(3, 4):1:0x696",stable,0,5,5,3,4,5
"(3, 5):(0, 0)|(3, 5):3:0x919","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,5
"(3, 5):(0, 0)|(3, 5):3:0x931","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(3, 5):(0, 0)|(3, 5):3:0x932","(1, 3):(0, 0)|(1, 3):0:0x7",oscillator,2,5,5,1,3,3
"(3, 5):(0, 0)|(3, 5):3:0x934","(3, 4):(0, 0)|(3, 4):1:0x696",stable,0,5,5,3,4,5
"(3, 5):(0, 0)|(3, 5):3:0x938","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,5
"(3, 5):(0, 0)|(3, 5):3:0x951","(3, 4):(0, 0)|(3, 4):1:0x696",stable,0,5,5,3,4,5
"(3, 5):(0, 0)|(3, 5):3:0x991","(54, 23):(0, 0)|(54, 23):18:0x800008800003001c49c0621c8194810104cc019060002000000000000000000000000000000000003000006000000000000000000000000000000000000200001800001800000000000000000600000c000000000000000c1c0018000000000001000605000c1b00001200003600002800002000000000000004620018e60068440022c0000640001080000e00000000000000000000030000",survival,0,5,5,54,23,99
"(3, 5):(0, 0)|(3, 5):3:0xa07","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,13
"(3, 5):(0, 0)|(3, 5):3:0xa0b","(1, 3):(0, 0)|(1, 3):0:0x7",oscillator,2,5,5,1,3,3
"(3, 5):(0, 0)|(3, 5):3:0xa0d","(3, 4):(0, 0)|(3, 4):1:0x696",stable,0,5,5,3,4,5
"(3, 5):(0, 0)|(3, 5):3:0xa13","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(3, 5):(0, 0)|(3, 5):3:0xa15","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(3, 5):(0, 0)|(3, 5):3:0xa19","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,2
"(3, 5):(0, 0)|(3, 5):3:0xa23","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,3
"(3, 5):(0, 0)|(3, 5):3:0xa25","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(3, 5):(0, 0)|(3, 5):3:0xa26","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(3, 5):(0, 0)|(3, 5):3:0xa29","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(3, 5):(0, 0)|(3, 5):3:0xa2a","(1, 3):(0, 0)|(1, 3):0:0x7",oscillator,2,5,5,1,3,3
