start_gameboard,end_gameboard,exit_criteria,periodicity,rows,cols,max_height,max_width,runs
"(1, 4):(0, 0)|(1, 4):0:0xf","(3, 4):(0, 0)|(3, 4):1:0x696",stable,0,4,4,3,4,3
"(2, 4):(0, 0)|(2, 4):3:0x1b","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,4,4,2,2,2
"(2, 4):(0, 0)|(2, 4):3:0x1d","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,2
"(2, 4):(0, 0)|(2, 4):3:0x1e","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,5
"(2, 4):(0, 0)|(2, 4):3:0x1f","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,4,4,7,7,11
"(2, 4):(0, 0)|(2, 4):2:0x2b","(4, 3):(0, 0)|(4, 3):1:0x56a",stable,0,4,4,4,3,3
"(2, 4):(0, 0)|(2, 4):2:0x2d","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,4,4,2,2,2
"(2, 4):(0, 0)|(2, 4):2:0x2f","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,3
"(2, 4):(0, 0)|(2, 4):2:0x39","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,4,4,2,2,2
"(2, 4):(0, 0)|(2, 4):2:0x3a","(4, 3):(0, 0)|(4, 3):1:0x56a",stable,0,4,4,4,3,3
"(2, 4):(0, 0)|(2, 4):2:0x3b","(4, 3):(0, 0)|(4, 3):1:0x56a",stable,0,4,4,4,3,3
"(2, 4):(0, 0)|(2, 4):2:0x3c","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,4,4,2,2,2
"(2, 4):(0, 0)|(2, 4):2:0x3d","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,5
"(2, 4):(0, 0)|(2, 4):2:0x3e","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,5
"(2, 4):(0, 0)|(2, 4):2:0x3f","(3, 3):(0, 0)|(3, 3):1:0xae",stable,0,4,4,3,3,3
"(2, 4):(0, 0)|(2, 4):1:0x4b","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,4,4,2,2,2
"(2, 4):(0, 0)|(2, 4):1:0x4d","(4, 3):(0, 0)|(4, 3):1:0x56a",stable,0,4,4,4,3,3
"(2, 4):(0, 0)|(2, 4):1:0x4f","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,3
"(2, 4):(0, 0)|(2, 4):1:0x59","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,2
"(2, 4):(0, 0)|(2, 4):1:0x5a","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,4,4,2,2,2
"(2, 4):(0, 0)|(2, 4):1:0x5b","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,5
"(2, 4):(0, 0)|(2, 4):1:0x5d","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,4,4,2,2,2
"(2, 4):(0, 0)|(2, 4):1:0x5e","(4, 4):(0, 0)|(4, 4):1:0x6996",stable,0,4,4,4,4,5
"(2, 4):(0, 0)|(2, 4):1:0x5f","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,4,4,2,2,5
"(2, 4):(0, 0)|(2, 4):1:0x69","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,4,4,2,2,2
"(2, 4):(0, 0)|(2, 4):1:0x6b","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,5
"(2, 4):(0, 0)|(2, 4):1:0x6d","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,5
"(2, 4):(0, 0)|(2, 4):1:0x6f","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,4,4,2,2,4
"(2, 4):(0, 0)|(2, 4):1:0x79","(23, 35):(0, 0)|(23, 35):17:0x8000000c10600001820c00000000000000000000000000001c000001c44000004500000000684101042a0a6032820048024000409481000a0aa0a01f40d817c3804a4038000d58000003c7800000cd98000031b1800003006000003c7800000306000",survival,0,4,4,23,35,99
"(2, 4):(0, 0)|(2, 4):1:0x7b","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,4
"(2, 4):(0, 0)|(2, 4):1:0x7d","(3, 3):(0, 0)|(3, 3):1:0xae",stable,0,4,4,3,3,5
"(2, 4):(0, 0)|(2, 4):1:0x7e","(4, 4):(0, 0)|(4, 4):2:0x2994",oscillator,2,4,4,4,4,3
"(2, 4):(0, 0)|(2, 4):1:0x7f","(13, 13):(0, 0)|(13, 13):6:0x400500280080000603482580c0000200280140040",stable,0,4,4,13,13,20
"(2, 4):(0, 0)|(2, 4):0:0x87","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,5
"(2, 4):(0, 0)|(2, 4):0:0x8b","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,2
"(2, 4):(0, 0)|(2, 4):0:0x8d","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,4,4,2,2,2
"(2, 4):(0, 0)|(2, 4):0:0x8f","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,4,4,7,7,11
"(2, 4):(0, 0)|(2, 4):0:0x93","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,4,4,2,2,2
"(2, 4):(0, 0)|(2, 4):0:0x95","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,2
"(2, 4):(0, 0)|(2, 4):0:0x97","(23, 35):(0, 0)|(23, 35):13:0xc18000003c7800000c018000031b1800003366000003c78000003560003804a40387d03605f00a0aa0a001025204000480240082980ca0a84101042c000000014400000447000000700000000000000000000000000000608300000c10600000020000",survival,0,4,4,23,35,99
"(2, 4):(0, 0)|(2, 4):0:0x9b","(4, 3):(0, 0)|(4, 3):1:0x56a",stable,0,4,4,4,3,3
"(2, 4):(0, 0)|(2, 4):0:0x9d","(4, 3):(0, 0)|(4, 3):1:0x56a",stable,0,4,4,4,3,3
"(2, 4):(0, 0)|(2, 4):0:0x9f","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,15
"(2, 4):(0, 0)|(2, 4):0:0xa3","(4, 3):(0, 0)|(4, 3):1:0x56a",stable,0,4,4,4,3,3
"(2, 4):(0, 0)|(2, 4):0:0xa5","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,4,4,2,2,2
"(2, 4):(0, 0)|(2, 4):0:0xa7","(4, 4):(0, 0)|(4, 4):1:0x6996",stable,0,4,4,4,4,5
"(2, 4):(0, 0)|(2, 4):0:0xab","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,4,4,2,2,2
"(2, 4):(0, 0)|(2, 4):0:0xad","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,5
"(2, 4):(0, 0)|(2, 4):0:0xaf","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,4,4,2,2,5
"(2, 4):(0, 0)|(2, 4):0:0xb3","(4, 3):(0, 0)|(4, 3):1:0x56a",stable,0,4,4,4,3,3
"(2, 4):(0, 0)|(2, 4):0:0xb7","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,4
"(2, 4):(0, 0)|(2, 4):0:0xbb","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,4,4,2,2,2
"(2, 4):(0, 0)|(2, 4):0:0xbf","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,4,4,2,2,4
"(2, 4):(0, 0)|(2, 4):0:0xc3","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,4,4,2,2,2
"(2, 4):(0, 0)|(2, 4):0:0xc7","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,5
"(2, 4):(0, 0)|(2, 4):0:0xcb","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,5
"(2, 4):(0, 0)|(2, 4):0:0xcf","(3, 3):(0, 0)|(3, 3):1:0xab",stable,0,4,4,3,3,3
"(2, 4):(0, 0)|(2, 4):0:0xd7","(3, 3):(0, 0)|(3, 3):0:0x1aa",stable,0,4,4,3,3,5
"(2, 4):(0, 0)|(2, 4):0:0xdf","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,4,4,2,2,4
"(2, 4):(0, 0)|(2, 4):0:0xe7","(4, 4):(0, 0)|(4, 4):1:0x4992",oscillator,2,4,4,4,4,3
"(2, 4):(0, 0)|(2, 4):0:0xef","(13, 13):(0, 0)|(13, 13):6:0x400500280080000603482580c0000200280140040",stable,0,4,4,13,13,20
"(2, 4):(0, 0)|(2, 4):0:0xff","(4, 4):(0, 0)|(4, 4):1:0x6996",stable,0,4,4,4,4,2
"(3, 4):(0, 0)|(3, 4):3:0x10b","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,2
"(3, 4):(0, 0)|(3, 4):3:0x10d","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,2
"(3, 4):(0, 0)|(3, 4):3:0x10e","(4, 3):(0, 0)|(4, 3):1:0x56a",stable,0,4,4,4,3,5
"(3, 4):(0, 0)|(3, 4):3:0x10f","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,5
"(3, 4):(0, 0)|(3, 4):3:0x119","(1, 3):(0, 0)|(1, 3):0:0x7",oscillator,2,4,4,1,3,3
"(3, 4):(0, 0)|(3, 4):3:0x11a","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,2
"(3, 4):(0, 0)|(3, 4):3:0x11b","(4, 3):(0, 0)|(4, 3):1:0x56a",stable,0,4,4,4,3,4
"(3, 4):(0, 0)|(3, 4):3:0x11c","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,2
"(3, 4):(0, 0)|(3, 4):3:0x11d","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,3
"(3, 4):(0, 0)|(3, 4):3:0x11e","(22, 54):(0, 0)|(22, 54):4:0x8000000000000700000000000016000000000000080c000000000e6030000000003380000000000048000000000001f000000000000100000000000000000000e1c20007000000190800360000604c600158000181c0180440000000006009000000000280380004000075000000081800a4c00000e060003f000000000000300000000060280000000001808000000000000380",survival,0,4,4,22,54,99
"(3, 4):(0, 0)|(3, 4):3:0x11f","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,4,4,2,2,5
"(3, 4):(0, 0)|(3, 4):3:0x129","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,2
"(3, 4):(0, 0)|(3, 4):3:0x12a","(3, 4):(0, 0)|(3, 4):1:0x696",stable,0,4,4,3,4,5
"(3, 4):(0, 0)|(3, 4):3:0x12b","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,5
"(3, 4):(0, 0)|(3, 4):3:0x12c","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,4,4,2,2,3
"(3, 4):(0, 0)|(3, 4):3:0x12d","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,5
"(3, 4):(0, 0)|(3, 4):3:0x12e","(4, 4):(0, 0)|(4, 4):2:0x2596",stable,0,4,4,4,4,4
"(3, 4):(0, 0)|(3, 4):3:0x12f","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,5
"(3, 4):(0, 0)|(3, 4):3:0x138","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,4,4,2,2,2
"(3, 4):(0, 0)|(3, 4):3:0x139","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,4,4,7,7,11
"(3, 4):(0, 0)|(3, 4):3:0x13a","(4, 4):(0, 0)|(4, 4):2:0x2596",stable,0,4,4,4,4,6
"(3, 4):(0, 0)|(3, 4):3:0x13b","(13, 13):(0, 0)|(13, 13):6:0x400500280080000603482580c0000200280140040",stable,0,4,4,13,13,19
"(3, 4):(0, 0)|(3, 4):3:0x13c","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,3
"(3, 4):(0, 0)|(3, 4):3:0x13d","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,16
"(3, 4):(0, 0)|(3, 4):3:0x13e","(23, 10):(0, 0)|(23, 10):8:0x30cc30000000000000000000000000000000000000000000030cc300",stable,0,4,4,23,10,68
"(3, 4):(0, 0)|(3, 4):3:0x13f","(25, 18):(0, 0)|(25, 18):3:0x4000280001000180000000000000000000000000000000000e000000030000c00000000000000000c00030000000000000000000000c0003",survival,0,4,4,25,18,99
"(3, 4):(0, 0)|(3, 4):3:0x149","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,2
"(3, 4):(0, 0)|(3, 4):3:0x14a","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,4,4,2,2,3
"(3, 4):(0, 0)|(3, 4):3:0x14b","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,4,4,2,2,4
"(3, 4):(0, 0)|(3, 4):3:0x14c","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,5
"(3, 4):(0, 0)|(3, 4):3:0x14d","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,5
"(3, 4):(0, 0)|(3, 4):3:0x14e","(4, 4):(0, 0)|(4, 4):1:0x6996",stable,0,4,4,4,4,5
"(3, 4):(0, 0)|(3, 4):3:0x14f","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,4
"(3, 4):(0, 0)|(3, 4):3:0x158","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,2
"(3, 4):(0, 0)|(3, 4):3:0x159","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,4,4,7,7,13
"(3, 4):(0, 0)|(3, 4):3:0x15a","(3, 3):(0, 0)|(3, 3):1:0xae",stable,0,4,4,3,3,2
"(3, 4):(0, 0)|(3, 4):3:0x15b","(9, 9):(0, 0)|(9, 9):7:0x20281404000030240c0",stable,0,4,4,9,9,25
"(3, 4):(0, 0)|(3, 4):3:0x15c","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,5
"(3, 4):(0, 0)|(3, 4):3:0x15d","(23, 10):(0, 0)|(23, 10):8:0x30cc30000000000000000000000000000000000000000000030cc300",stable,0,4,4,23,10,65
"(3, 4):(0, 0)|(3, 4):3:0x15e","(13, 13):(0, 0)|(13, 13):6:0x400500280080000603482580c0000200280140040",stable,0,4,4,13,13,20
"(3, 4):(0, 0)|(3, 4):3:0x15f","(3, 4):(0, 0)|(3, 4):1:0x696",stable,0,4,4,3,4,19
"(3, 4):(0, 0)|(3, 4):3:0x168","(3, 4):(0, 0)|(3, 4):1:0x696",stable,0,4,4,3,4,4
"(3, 4):(0, 0)|(3, 4):3:0x169","(4, 4):(0, 0)|(4, 4):1:0x6996",stable,0,4,4,4,4,5
"(3, 4):(0, 0)|(3, 4):3:0x16a","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,4,4,7,7,9
"(3, 4):(0, 0)|(3, 4):3:0x16b","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,4
"(3, 4):(0, 0)|(3, 4):3:0x16c","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,8
"(3, 4):(0, 0)|(3, 4):3:0x16d","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,8
"(3, 4):(0, 0)|(3, 4):3:0x16e","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,7
"(3, 4):(0, 0)|(3, 4):3:0x16f","(3, 3):(0, 0)|(3, 3):1:0xab",stable,0,4,4,3,3,3
"(3, 4):(0, 0)|(3, 4):3:0x178","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,5
"(3, 4):(0, 0)|(3, 4):3:0x179","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,9
"(3, 4):(0, 0)|(3, 4):3:0x17a","(3, 3):(0, 0)|(3, 3):2:0x6b",spaceship,4,4,4,3,3,5
"(3, 4):(0, 0)|(3, 4):3:0x17b","(1, 3):(0, 0)|(1, 3):0:0x7",oscillator,2,4,4,1,3,4
"(3, 4):(0, 0)|(3, 4):3:0x17c","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,6
"(3, 4):(0, 0)|(3, 4):3:0x17d","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,10
"(3, 4):(0, 0)|(3, 4):3:0x17e","(10, 23):(0, 0)|(10, 23):21:0x18000030000000000018000330000600000000000300000600000",stable,0,4,4,10,23,67
"(3, 4):(0, 0)|(3, 4):3:0x17f","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,4,4,7,7,29
"(3, 4):(0, 0)|(3, 4):3:0x183","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,2
"(3, 4):(0, 0)|(3, 4):3:0x185","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,2
"(3, 4):(0, 0)|(3, 4):3:0x186","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,4,4,2,2,3
"(3, 4):(0, 0)|(3, 4):3:0x187","(3, 3):(0, 0)|(3, 3):0:0x172",spaceship,4,4,4,3,3,5
"(3, 4):(0, 0)|(3, 4):3:0x18a","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,2
"(3, 4):(0, 0)|(3, 4):3:0x18b","(3, 4):(0, 0)|(3, 4):1:0x696",stable,0,4,4,3,4,5
"(3, 4):(0, 0)|(3, 4):3:0x18c","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,4,4,2,2,2
"(3, 4):(0, 0)|(3, 4):3:0x18d","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,5
"(3, 4):(0, 0)|(3, 4):3:0x18e","(3, 3):(0, 0)|(3, 3):0:0x172",spaceship,4,4,4,3,3,5
"(3, 4):(0, 0)|(3, 4):3:0x18f","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,4,4,7,7,11
"(3, 4):(0, 0)|(3, 4):3:0x191","(1, 3):(0, 0)|(1, 3):0:0x7",oscillator,2,4,4,1,3,3
"(3, 4):(0, 0)|(3, 4):3:0x192","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,2
"(3, 4):(0, 0)|(3, 4):3:0x193","(4, 3):(0, 0)|(4, 3):1:0x56a",stable,0,4,4,4,3,4
"(3, 4):(0, 0)|(3, 4):3:0x194","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,2
"(3, 4):(0, 0)|(3, 4):3:0x195","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,3
"(3, 4):(0, 0)|(3, 4):3:0x196","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,4,4,2,2,4
"(3, 4):(0, 0)|(3, 4):3:0x197","(34, 37):(0, 0)|(34, 37):34:0xc000000003000000002000001800000000c000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000c0000000060000000000000000000000000000000000000000e000000005800000022600000030f1c101828a08281c3060206810c180122a821c0080880000010d0000000c0900000000300000000080000",survival,0,4,4,34,37,99
"(3, 4):(0, 0)|(3, 4):3:0x199","(1, 3):(0, 0)|(1, 3):0:0x7",oscillator,2,4,4,1,3,3
"(3, 4):(0, 0)|(3, 4):3:0x19a","(3, 4):(0, 0)|(3, 4):1:0x696",stable,0,4,4,3,4,5
"(3, 4):(0, 0)|(3, 4):3:0x19b","(3, 3):(0, 0)|(3, 3):1:0xea",stable,0,4,4,3,3,6
"(3, 4):(0, 0)|(3, 4):3:0x19c","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,5
"(3, 4):(0, 0)|(3, 4):3:0x19d","(3, 1):(0, 0)|(3, 1):0:0x7",oscillator,2,4,4,3,1,13
"(3, 4):(0, 0)|(3, 4):3:0x19e","(23, 35):(0, 0)|(23, 35):13:0xc18000003c7800000c018000031b1800003366000003c78000003560003804a40387d03605f00a0aa0a001025204000480240082980ca0a84101042c000000014400000447000000700000000000000000000000000000608300000c10600000020000",survival,0,4,4,23,35,99
"(3, 4):(0, 0)|(3, 4):3:0x19f","(13, 13):(0, 0)|(13, 13):6:0x400500280080000603482580c0000200280140040",stable,0,4,4,13,13,24
"(3, 4):(0, 0)|(3, 4):3:0x1a1","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,2
"(3, 4):(0, 0)|(3, 4):3:0x1a2","(3, 4):(0, 0)|(3, 4):1:0x696",stable,0,4,4,3,4,5
"(3, 4):(0, 0)|(3, 4):3:0x1a3","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,5
"(3, 4):(0, 0)|(3, 4):3:0x1a4","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,4,4,2,2,3
"(3, 4):(0, 0)|(3, 4):3:0x1a5","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,5
"(3, 4):(0, 0)|(3, 4):3:0x1a6","(4, 3):(0, 0)|(4, 3):1:0x56a",stable,0,4,4,4,3,4
"(3, 4):(0, 0)|(3, 4):3:0x1a7","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,4,4,7,7,12
"(3, 4):(0, 0)|(3, 4):3:0x1a9","(3, 4):(0, 0)|(3, 4):1:0x696",stable,0,4,4,3,4,5
"(3, 4):(0, 0)|(3, 4):3:0x1aa","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,2
"(3, 4):(0, 0)|(3, 4):3:0x1ab","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,4,4,2,2,3
"(3, 4):(0, 0)|(3, 4):3:0x1ac","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,4,4,2,2,4
"(3, 4):(0, 0)|(3, 4):3:0x1ad","(3, 3):(0, 0)|(3, 3):1:0xea",stable,0,4,4,3,3,6
"(3, 4):(0, 0)|(3, 4):3:0x1ae","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,9
"(3, 4):(0, 0)|(3, 4):3:0x1af","(4, 4):(0, 0)|(4, 4):1:0x6952",stable,0,4,4,4,4,4
"(3, 4):(0, 0)|(3, 4):3:0x1b1","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,4,4,7,7,11
"(3, 4):(0, 0)|(3, 4):3:0x1b2","(4, 4):(0, 0)|(4, 4):2:0x2596",stable,0,4,4,4,4,6
"(3, 4):(0, 0)|(3, 4):3:0x1b3","(13, 13):(0, 0)|(13, 13):6:0x400500280080000603482580c0000200280140040",stable,0,4,4,13,13,19
"(3, 4):(0, 0)|(3, 4):3:0x1b4","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,3
"(3, 4):(0, 0)|(3, 4):3:0x1b5","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,16
"(3, 4):(0, 0)|(3, 4):3:0x1b6","(24, 50):(0, 0)|(24, 50):46:0x2000000000001c000000000009800000000007c00000000181ec00000000606a00000000001b00000000000280000000000000006000000000001b3800001e01c8c0000007007188300000c0c06c0c000008480300000009b6c000000004410000000000907c00c08000381000302800000000000c000000603000000000240c000000000900000000000180000000000",survival,0,4,4,24,50,99
"(3, 4):(0, 0)|(3, 4):3:0x1b7","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,7
"(3, 4):(0, 0)|(3, 4):3:0x1b8","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,5
"(3, 4):(0, 0)|(3, 4):3:0x1b9","(3, 4):(0, 0)|(3, 4):1:0x696",stable,0,4,4,3,4,7
"(3, 4):(0, 0)|(3, 4):3:0x1ba","(3, 4):(0, 0)|(3, 4):1:0x696",stable,0,4,4,3,4,3
"(3, 4):(0, 0)|(3, 4):3:0x1bb","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,4
"(3, 4):(0, 0)|(3, 4):3:0x1bc","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,4,4,7,7,28
"(3, 4):(0, 0)|(3, 4):3:0x1bd","(5, 11):(0, 0)|(5, 11):1:0x200a0180400801",oscillator,2,4,4,5,11,22
"(3, 4):(0, 0)|(3, 4):3:0x1be","(4, 4):(0, 0)|(4, 4):2:0x2596",stable,0,4,4,4,4,8
"(3, 4):(0, 0)|(3, 4):3:0x1bf","(26, 41):(0, 0)|(26, 41):1:0x180000000018000070000200000000000000410000000020800000001040000000000000000001c00000000000000000000000000000e000000000800000000080018000004000c00000180000000000000e00000000088000036000000001b001400000d80120000010018600000000120000001c0a0000000e0000000000044000000001c",survival,0,4,4,26,41,99
"(3, 4):(0, 0)|(3, 4):3:0x1c1","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,2
"(3, 4):(0, 0)|(3, 4):3:0x1c2","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,4,4,2,2,3
"(3, 4):(0, 0)|(3, 4):3:0x1c3","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,4,4,2,2,4
"(3, 4):(0, 0)|(3, 4):3:0x1c4","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,5
"(3, 4):(0, 0)|(3, 4):3:0x1c5","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,5
"(3, 4):(0, 0)|(3, 4):3:0x1c6","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,5
"(3, 4):(0, 0)|(3, 4):3:0x1c7","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,4
"(3, 4):(0, 0)|(3, 4):3:0x1c9","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,5
"(3, 4):(0, 0)|(3, 4):3:0x1ca","(3, 4):(0, 0)|(3, 4):1:0x696",stable,0,4,4,3,4,5
"(3, 4):(0, 0)|(3, 4):3:0x1cb","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,6
"(3, 4):(0, 0)|(3, 4):3:0x1cc","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,5
"(3, 4):(0, 0)|(3, 4):3:0x1cd","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,5
"(3, 4):(0, 0)|(3, 4):3:0x1ce","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,4
"(3, 4):(0, 0)|(3, 4):3:0x1cf","(13, 13):(0, 0)|(13, 13):6:0x400500280080000603482580c0000200280140040",stable,0,4,4,13,13,21
"(3, 4):(0, 0)|(3, 4):3:0x1d1","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,4,4,7,7,13
"(3, 4):(0, 0)|(3, 4):3:0x1d2","(3, 3):(0, 0)|(3, 3):1:0xae",stable,0,4,4,3,3,2
"(3, 4):(0, 0)|(3, 4):3:0x1d3","(9, 9):(0, 0)|(9, 9):7:0x20281404000030240c0",stable,0,4,4,9,9,25
"(3, 4):(0, 0)|(3, 4):3:0x1d4","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,5
"(3, 4):(0, 0)|(3, 4):3:0x1d5","(23, 10):(0, 0)|(23, 10):8:0x30cc30000000000000000000000000000000000000000000030cc300",stable,0,4,4,23,10,65
